Review #,Review,product,delivery,price,service,explanation,,,,
497,may maliit na sira sa kanang paa di ko na ibinalik mura lang kasi yung item though magagamit naman,1,0,1,0,,,,,
498,the umbrella okay nman but not worth for its price di siya ganun ka sturdy but seller is very kind and responsive,1,0,1,1,,,,,
499,subrang nipis tatagus agad pag iihi at dudumi yeah poor quality ngaaaa,1,0,0,0,,,,,
500,dapat lagyan ng papel kung isisealed sya kasi kung diretso syang it tape sa item nasisira po sya,0,0,0,0,,,,,
501,second time ko mag order may hiwa na yon packaging parang ni check muna kung ano laman at may yupi yong ni order ko might order again soon dahil masmura,1,1,1,0,Product quality (yupi),delivery (hiwa sa packaging),and price (mas mura) are mentioned.,,
502,good maayos nagdeliver yung rider then maayos naman yung product sakto lang sa price yung ibang panty nga lang eh mas malaki so akala ko maluwang but sakto lang naman nung finit ko then yung bra may isang strap na maluwang pero naiaadjust naman all in all ayos parin at,1,1,1,0,Product (maayos,straps),delivery (maayos nagdeliver),and price (sakto lang sa price) are mentioned.,
503,i received the items di lng magkasya sa anak ko pang maliit lng cya na bata tapos yung galter nya bilis lng dn masira,1,0,0,0,Product (size,durability) is the main focus.,,,
504,ok thank you thank you thanks ty and the thanks salamat akala ko ang clear roots clear ang mascara kaya nadissapoint ako na may color pala sya hahah kasalanan ko naman maganda naman ang product,1,0,0,0,The review is about the product (color,maganda).,,,
505,sobrang tagal dumating shoppee ano na well confider sa price ayus lng maganda naman,1,1,1,0,Delivery (sobrang tagal),price (ayus lng),and product (maganda naman) are mentioned.,,
506,quality is aite for its price mabilis siya malowbatt kung minsan mas mabilis yung isang bud malowbatt,1,0,1,0,Quality (mabilis malowbatt) and price (for its price) are mentioned.,,,,
507,complete naman order ko pero yung isa my scratch parang luma na or ginamit na kasi walang plastic sana check bago pinadala,1,0,0,0,Product (scratch,parang luma) is the focus,with a suggestion for better pre-delivery checks.,,
508,di masyadong oily pero oil based kuno goods nadin sa 79 ang layu namn ng amoy,1,0,0,0,The review focuses on the product (oily,amoy).,,,
509,okay nman worth the price magaan lng xa sana tumagal yun sira agad awa ng dyos hindi tumagal sa mga pamangkin ko anyway expected nman kya oks lng,1,0,1,0,Product (magaan,sira agad) and price (worth the price) are mentioned.,,,
510,so so i did not expect na may cap ang internet speed and for it to be 5 mpbs lng omg useless ang pagiging 5g nya mabilis naman nadeliver and responsive seller its the product itself na disappointed ako,1,1,0,1,Product (internet speed,useless),delivery (mabilis nadeliver),and service (responsive seller) are mentioned.,
511,yung black all goods  yung white may ilang namn un isang side ayaw lang tumunog patulong naman po panu need mareset connected namn,1,0,0,0,The review is about the product (tumunog).,,,,
512,ung unang plastic ng j n t okay pero pag open ung pangalawang plastic open sira makikita nman tapos wala pong cord ung mini fan,1,0,0,0,The review is about the product (sira,wala pong cord).,,,
513,pink ung orderwhite dumating di chineck ng seller,0,1,0,1,The review is about delivery (color) and service (di chineck ng seller).,,,,
514,siradi ma charge at useless yung lagayan ng battery sa likod  nka bili tuloy ako ng apat na batterending wala pala function yun so dissapointeddi ko mapangregalo,1,0,0,0,The product (di ma charge,useless) is the focus.,,,
515,not satisfied kulang ang binigay na ballpen dapat 40 pieces ang order ko pero 30 pieces lang ang dumating mali pa ang binigay na product na 10 pieces  sad lang ako kasi ibebenta ko sana ito kaso kulang pa ng 10 pieces,1,0,0,0,The focus is on the product (kulang,mali).,,,
516,photos are not related havent tried it yet hopefully maganda yung product,1,0,0,0,The focus is on the anticipated product quality (maganda yung product).,,,,
517,takes a long time to dry the mascara is too watery and it takes time to dry but for its price is affordable,1,0,1,0,Product (watery,takes time to dry) and price (affordable) are mentioned.,,,
518,small in size dapat pala may plus 1 pero quality is good naman thank you,1,0,0,0,The review is about the product (size,quality).,,,
519,ok sana ung quality at nagustuhan q ung product kasu mali po ung size,1,0,0,0,The focus is on the product (quality,size).,,,
520,good maayos lahat maayos at mabilis dumating yung parcel ko kaso sa color lng hindi nasunod dahil nagchat ako kay seller 3 colors dumating is pink lahat at list gumagana lahat godbless,1,1,0,1,Product (gumagana lahat),delivery (mabilis dumating),and service (chat ako kay seller) are mentioned.,,
521,sobrang ikli nya not the usual size na 10meters talaga so please next time ensure na tama yung size na nilalagay para di malito at mag expect si buyer,1,0,0,0,The review focuses on product specifications (ikli,size).,,,
522,ok namn yung item nareceived in good condition medyo manipis ang kutson,1,1,0,0,Product (manipis ang kutson) and delivery (nareceived in good condition) are mentioned.,,,,
523,super duper tagal matuyo  kalungkot hays pero okay naman pero matagal talaga siya matuyo hays ang inconvenient,1,0,0,0,Product (matagal matuyo) is the main focus.,,,,
524,not the same packaging as shown in the picture they delivered the wrong shade,0,1,0,0,Delivery (wrong shade,packaging) is the focus.,,,
525,goods naman so far mabilis lang siya malobat ang tagal bago dumating,1,1,0,0,Product (mabilis malobat) and delivery (tagal bago dumating) are mentioned.,,,,
526,got my parcel item shipped immediately as expected the quality is good disappointed lang sa socks sobang layo sa picture thank you seller,1,1,0,1,Product (quality is good,sobang layo sa picture),delivery (item shipped immediately),and service (thank you seller) are mentioned.,
527,ok naman po sana kaya lang sirana po yun packaging ng wipes at nag leak n din po ang water nilagyan ko n lng ng tape para d masayang,0,1,0,0,Delivery (sirana packaging,nag leak) is the focus.,,,
528,dissapointed size 9 order ko 8 ang pinadala ang liit hyst,1,0,0,0,Product (size) is the focus.,,,,
529,its working naman pero hindi masyado nakakalinis small particles lang kaya niya absorb nagsstock din siya hair,1,0,0,0,The product's functionality (working,nakakalinis) is the focus.,,,
530,maganda nman but so small halos magkapareho lahat ng size from 32 to 38 maliit talaga siya pang teens size or sa mga payat wala din yong ibang kulay na inorder ko,1,0,0,0,The product (size) is the focus.,,,,
531,lightweight standard packaging lang kaya nasira sya naka bubble wrap lang sya then yung pinaka box na ng air purifier agad pag open ko sa bubble wrap nayupi yung box tas nasira yung pinaka opening ng air purifier buti nalang gumagana pa naman sya hopefully seller maging mas maayos yung,1,1,0,0,Product (gumagana pa naman,nasira) and delivery (nasira packaging) are mentioned.,,,
532,medyo hindi snwerte kasi may sira ung napadala saakin pwede nman magamit pero pag choosy maiinis kasi may sira sana chineck po bago ipadala,1,0,0,1,Product (sira) and a suggestion for service (chineck po bago ipadala) are mentioned.,,,,
533,good nice color good naman xa may maliit na punit but goos naman no worries,1,0,0,0,The review is about the product (good,maliit na punit).,,,
534,order received may stains lang sa heels kaya di masyadong bet may konting awang lang okay lang naman ang quality base sa price price nya rubber pala siya pero pwede na rin sana magtagal,1,0,1,0,Product quality (stains,rubber),and price (quality base sa price) are mentioned.,,
535,smells good pero hindi long lasting like the other one i bought and medyo pricey compared to that one still its good and smells better sayang lang kasi di makapit,1,0,1,0,Product (smells good,hindi long lasting) and price (pricey) are mentioned.,,,
536,plastic i ordered black in the variation but they sent me pink instead sayang naman but overall malaki siya at legit na 2l will use this for oir hiking please double check the waybill next time seller,1,1,0,1,Product (legit na 2l),delivery (pink instead of black),and service (double check the waybill) are mentioned.,,
537,maliit lang sya compared sa mga ibang bra shop na nabilhan ko but all in all maganda naman quality so i think for me its a threestar product,1,0,0,0,The review focuses on product attributes (maliit,maganda naman quality).,,,
538,maganda ung frame nia ndi naman nagchange ng color nung tinapat sa araw not worth to buy,1,0,1,0,Quality and price (not worth to buy),,,,
539,di gumagana yung mike nya mismo pero ok nmn yng sound gumagana nmn sya,1,0,0,0,The review focuses on the functionality of the product (di gumagana,gumagana).,,,
540,add 1 size sa actual size ng paa niyo as not true to size po medyo masikip tuloy ng very light gagamitin ko pa naman pang nuod sa concert sakit paa na nga nakatayo dagdag pa sa sakit ng paa yung shoes na masikip sabay ayaw pa palitan,1,0,0,0,Product characteristics (true to size,masikip) is focused on.,,,
541,hmmm hindi naman same sa picture pang maliit na katawan lang ito maganda din naman yung tela kaya lang hindi kasya sakin,1,0,0,0,The review focuses on product aspects (hindi same sa picture,hindi kasya sakin).,,,
542,sad kulang yung sukat ng wallpaper instead of 10m 7m lang kada roll,1,0,0,0,Product specifications (kulang yung sukat) are the focus.,,,,
543,maganda and good quality sana iyong mga items almost perfect na sana kaso iyong swaddle may damage next time po seller pa double check salamat,1,0,0,1,Product quality (maganda and good quality,may damage) and a suggestion for better service (pa double check) are mentioned.,,,
544,wellpackaged received in good condition no damage item works perfectly seller not approachable medyo matagal delivery,1,1,0,1,Delivery experience (wellpackaged,received in good condition,matagal delivery),product functionality (works perfectly),and service (seller not approachable) are mentioned.
545,makapal ung tela kaso maliit ung size xxl na kinuha ko pero masikip pa para sa size 30 nabakat sa tyan hehe sira rin ung end ng zipper sa bulsa parehas putol other than those eh ok nman,1,0,0,0,Product (makapal ung tela,maliit ung size,sira rin ung end ng zipper) is the focus.,,
546,sira po ung zipper nya huhu tpus di po ok ung tela nya ang nipis po pla compared dun sa nabili kong iba nung una na makpal peru thak you prin po god bless,1,0,0,0,Product defects and characteristics (sira po ung zipper,nipis po pla) are the focus.,,,
547,maganda at tama lng ang size thank you very much seller at delivery man at 7ang lazada 5 star,1,1,0,1,Product fit (tama lng ang size),appreciation to the seller and delivery man.,,,
548,naapnsin ko mahina ang audio maski malakas na volumeanyway thank you,1,0,0,0,The focus is on product performance (mahina ang audio).,,,,
549,nice nice gusto nila lahat fit n fit very good seller 5star k sakensana lage ganun haha sad lng late deliver naguwian na mga kapatid q so tambay na muna un mga order,1,1,0,1,Product fit (fit n fit),service appreciation (very good seller),and negative delivery feedback (late deliver).,,
550,kay essme dapat kaso maliit sa kanya bute kasya sa anak ko add size sa ibang gusto omorder nyan thank you seller salamat shopee,1,0,0,1,Product (maliit),service (thank you seller),,,
551,i ordered 2 po but kulang po ng isa yung pinadala so i was disappointed as i ordered it po nung 1111 para mas makamura pero mukhang mas napamahal pa ako dahil isa lang ang pinadala kahit 2 ang binayaran ko cod though sorry for the picture dahil nilabhan ko,0,0,1,0,Price because cod though.,,,,
552,okay man po work sya kaso kala ko mahaba makisig lang palapero thankyou sana mag work sya sa taba kothank you seller at kuya rider,1,0,0,1,Item description does not match user expectation good service.,,,,
553,nakarating anamn ng safe sakin yung package wala ding leaks i just dont know about the scent di ko sya masyadong gusto,1,1,0,0,Product and deilvery review.,,,,
554,di na napictureran kasi nalabhan na agad manipis yung tela niyamanage your expectation hehe you get what you paid for,1,0,1,0,Item and price focused review.,,,,
555,i dont know if this is legit hakasi yung material super plastic talaga ang gaan pa niya and makikita mu sa loob parang electric fan lang disappointed with this one sana di nako bumili,1,0,0,0,The review highlights the perceived low quality (super plastic talaga) of the product.,,,,
556,basag yung sounds and case,1,0,0,0,The review criticizes the product quality (basag yung sounds and case).,,,,
557,maganda naman kaya lang seethrough sya and kaya khaki ang inorder ko ay para di seethrough pero parang maling color ata naibigay sakin khaki inorder ko pero ang ibinigay ay parang cream or skintone ok na sana,1,0,0,0,Color does not meet expectation.,,,,
558,bilis malowbat tapos mahawakan mo lang kahit gentle eh masyado sensitive bigla bigla din mawawala sa connection yun lang feedback lang,1,0,0,0,Poor Product performance.,,,,
559,maayos naman sya kaso manipis yung tela tsaka yung foam well mura nga lang kasi sya dun sa beige sa lighting lang siguro pero beige yung isa pag manipis damit halata sya pati yung pagkakalagay ng foam sa loob wala namang damage thanks,1,0,1,0,product characteristics are highlighted well.,,,,
560,kulang yung item ko hindi ng re respond si sellernot recomended seller not responded seller not resond sa complain ko,0,0,0,1,Poor seller interaction experience.,,,,
561,matagal na ideliverpero the item is goodthanks seller,1,1,0,1,good product despite delay.,,,,
562,kahit na full charge ko na ganun pa rin wala naman nalabas na hangin e sayang naman pero thank you parin,1,0,0,0,Product does not work as intended.,,,,
563,i only gave 3 kc akala q ung binili ko na charger may ksama ng adoptor wala pla connector lng tas ung case naman masyado manipis kaya nung naipit lumuwang ung case na deform pg kinabit sa cp ndi nkayakap sa cp ok na sna ung pa free kaso nagbigay,1,0,0,0,missing parts poor product.,,,,
564,i was expecting a lighter shade pero okay naman hindi 10mtrs yung dating sakin 6 mtrs lang ata yun,1,0,0,0,size mismatch.,,,,
565,mabilis ma lowbat and hnd sya pang malayuan and ang hirap nung touch nya hnd ko ma volume and low volume at minsan bigla nag babago yung tunog nung sounds nya  and pangit nung print nung binigay sakin merong bakat yung maling print tapos pinatungan ulit ng print,1,0,0,0,poor product peformance a nd design.,,,,
566,nagustuhan naman ng anak komasaya sya sana lang magtagal kase im sure palagi nya gagamitin sa school thank you po,1,0,0,0,the product is used for purpose.,,,,
567,wala sorry po sa rate and feedback di qu lng po inexpect na ganito khina ung hangin khit naka3 na xa ska di mu mllaman kung fullchrge nba xa o di pa ska di din nagllbas ng hangin ung sa right side na may mga butas sa left side lng,1,0,0,0,Poor product functionality and expectation.,,,,
568,tatlo po yung inorder namin 2 black at 1 white maganda yung product kaya lang yung white is sira and medyo marupok na yung tela kaya banat unlike sa 2 black maayos naman at hindi banat,1,0,0,0,Item received is defective and has material issue.,,,,
569,3 stars lng muna di kc nag rereply c seller taz ang tagal pa dumating ng items maayos naman pavkakabalot nya ok naman yung jogger maiksi nga lng di pwe0e sa matatangkad salamat pa rin seller,1,1,0,1,poor service and longer delivery leadtime.,,,,
570,di sya long lasting nikagyan lang ng oil sa parcel para mukang oil based pero watery sya okey lang dahil mura laang naman pero not for everyday use,1,0,1,0,Short lasting but acceptable because cheap.,,,,
571,natangal agad yung switch button pero maganda sana,1,0,0,0,switch broken.,,,,
572,kulang ung item na dumating  sa mga bibili jan na nage expect ng free bulb wag po dine kase wala po kayo pa bibili niyon another 200 pesos for bulb tapos naiinis ako sa clicker nong tripod sa product description ung rechargeable nakalagay pero nong dumating ung de battery,1,0,1,0,Item short shipped no bulb given misleading product.,,,,
573,manipis siya kaya ang hirap imanage we tried using blower na niyan pero ng dmai parin siya msyadong smooth tlagang sa nipis nadin siguro i tried asking questions s aseller before umorder thank you lang yung auto reply,1,0,0,1,poor item and product desciption .,,,,
574,ibang iba ung dmating sknd xa kgaya nung nsa picturewag sna kau manloq ng kapwa nio,0,0,0,1,wrong item or poor quality.,,,,
575,fair for price masyadong mahina yung earphones mas malakas yung kabilang side medyo sensitive yung sensor kaya nagpapause o bumubukas yung google minsan sobrang iba sa binili ko last time kahit same shop lng but i think i should not expect much since its already cheap price compared to others,1,0,1,0,product defects and price good.,,,,
576,ok nman po gumagana sya kaso medyo mahina ang hangin nacharges ko agad bka malobat bilis dumating thank you kay ate shoppe ang bait nya 3stars,1,1,0,1,item is cheap but the service and delivery ok.,,,,
577,maganda ung tela however parang gamit na sya may dents ung holder and ung hawakan putol also it is not as small as what you can see in the pictures too pricey for the quality,1,0,1,0,priced too expensive for item defects.,,,,
578,nakaka dismaya hnd nmn mag charge battery nia nadismaya 2loy lola ko,1,0,0,0,battery does not work.,,,,
579,seller dko alam kong nadulingan mo or sinadya motignan mo seller magkaiba ang size,1,0,0,1,misunderstanding of size with seller.,,,,
580,anlayo ng amoy sa cloud ni ariana paranf alcohol na may menthol lang tapos walang amoy,1,0,0,0,item smells bad.,,,,
581,well packaged but nipis lang po anyways thankyou seller,1,1,0,1,shipped and well package,,,,
582,soso okay lang para sakin pero di sya seamless kasi ramdam ko ung edge sa lower tsaka magaspang sa pakiramdam uncomfy sya for me,1,0,0,0,item is not seamless.,,,,
583,good ice silk so ganyan na pala kulay ng violet color blind siguro yung nag pack kasi para sa akin gray yan eh kung hindi available magsabi kayo seller hindi pala desisyon magbigay kayo ng tamang option kung yung packer may kasalanan heshe needs to be responsible for hisher mistake,1,0,0,1,wrong item shipment and good quality seller is resposnsible.,,,,
584,hindi maayos ang packaging binasta na lang ata ni seller makabenta lang nakakaloka ka will not order again ever gigil mo ako 3 order 2 ang mali,0,1,0,1,poor service from the seller side.,,,,
585,pink disappointed kc my sirang isa n clip sayang pa nman ung plain n ipit pero maganda nman lahat bagay s baby q n 4 mons oldkapal ng buhok nya eh excited na ako mgsuot s kanya,1,0,0,0,broken part of clip.,,,,
586,maganda yung wallpaper bricks but hindi gumagana yung ilaw na inorder ko naka disappoint lang kasi,1,0,0,0,broken lights product.,,,,
587,too small 37 yung size ko kaya 3839 inorder ko pero ang liit pa rin,1,0,0,0,poor product not fitting.,,,,
588,wala siyang gloves for the other fingers,1,0,0,0,lacking gloves.,,,,
589,windproof sunproof nasunog yung parcel upon checking and witness yung rider may butas yung parcel na parang nadikitan ng apoy kaya pati yung payong ay may maliit na butas din quality is good for its priceantiuv ang tela pero manipis sya frame looks sturdy and windproofhassle na magsoli at need,1,1,1,0,burn product and item review with good value.,,,,
590,good thank you seller shopee at kay kuya rider,0,0,0,1,good rating.,,,,
591,average i got mine today and i quickly tried it for my wrist and cloth but i am bit disappointedhindi sya long lasting and medyo matapang yung amoy nyasorrypero di ko talaga bet yung scent nya para kaseng may konting men perfumemedyo matagal din madeliverneverthelessgoods naman yung packaging and affordable,1,1,1,0,delay is shipping good but not good product.,,,,
592,ngustuhan ng anak qoh kso bilis pla mlowbat mis dn mpuno pg chargd mo,1,0,0,0,charge issue with kid.,,,,
593,maganda naman sya kaso mo yong isang hindi natigil kahit naka off kita naman sa video ko paano to seller,1,0,0,1,seller asking for solution.,,,,
594,ok nmn for its price medyo manipis siya ung mga panties subra nipis parang stockings promise ung ok ung bra straps,1,0,1,0,poor quality item is cheap.,,,,
595,i give this only 3 star maganda na sana pero bat sobrang lambot di katulad nung color white baka pag inapak ko toh sa labas matusok paa ko hahahaha,1,0,0,0,texture is so soft.,,,,
596,manipis ok naman sana un lang mali ung binigay na dalawang order ko refund ko nlng sna kso tinatamad ako kya bbgay ko nlng to sa kapatid ko sna susunod seller pacheck ung product na order sa inyo,1,0,0,1,item mix up.,,,,
597,poor overall the appearance are beautiful but the battery is kinda damage mabilis sya malowbat and im very disappointed,1,0,0,0,item malowbat.,,,,
598,nakakalungkot lang kasi mousepad yung binigay parehas pa yung dalawa pero thank you padin,1,0,0,0,wrong item shipment.,,,,
599,napakatagal dumating walang paki c seller kung dumating na o hindi ang item,0,1,0,1,delayed is shipping,,,,
600,very good ok naman salamt seller,0,0,0,1,Good,,,,
601,thannnnkkkkkkk youuuuuu shopppeeeeeee kyutt nyaaaa medyo low qualityy nga langgg pero okay naa tagal den ma deliver,1,1,0,0,mentions product quality and delivery time,,,,
602,may sira ung kahon nya tpos may damage ung itemung kahon nya may hiwa pero ung bubble wrap walad ako sure kung alam ng seller na may damage n sya bago iship kc wala nman hiwa ung bubble wrap eh pero so far nagana nman sya,1,0,0,0,mentions the damaged box and item,,,,
603,okay naman may ilan lang siyang sira sa dulo dulo parang matatastas siya pero tama naman ang color 5 days umabot ang deliver bago natanggap,1,1,0,0,product with sira sa dulo & deliver days,,,,
604,hindi sya mukhang pangkamay pangpaa ata hahaha ang lalaki kasi e  anyway super cute naman hoping for good quality though cheaper price but this is very longslow deliver and transaction but thank you so much seller and shopee godbless,1,1,1,1,mentions product,delivery time/transaction,price and thank you to seller,,
605,mabango naman but super bilis mawala okay na din para sa price mabilis and maayos yung deliver,1,1,1,0,mentions product smell,how fast it disappear,and price,,
606,sa una buo buo sya pero na fix ko nmn agad and di same sa picture yung kulay but nagustuhan ko naman parang dark red sya,1,0,0,0,mentions fixable product,color not the same in the picture but still liked it,,,
607,not good ewan ko parang mga reject ung iba di parepareho ung iba malapad ung cotton sa loob ung iba makitid tapos walang dikitan ng tape manipis pa yung cotton,1,0,0,0,mentions the product and the reject ones and cotton,,,,
608,bigger sia sa eni expect ko at ang hangin lumalabas parang mainit pro siguro kaka open ko lang baka maya kunti hindi na okey good item salamat sa suki ko,1,0,0,0,mentions good item and salamat to suki,,,,
609,from visayas umorder ako ng 15 nashift ng 18 dumating 24 okay po yung black na wallpaper pero 2dangkal lang po pala lapad nya kaya kukunti palang nalagyan ko  order nalang ako nextimety,1,1,0,0,ok wallpaper but narrow lapad nya kaya kukunti palang nalagyan ko,,,,
610,nice quality pero d nasunod mga design na gusto ko,1,0,0,0,quality design are not followed,,,,
611,hnd chiffon ang tela nya as indicated sa info nla but its ok naman sya for the price of 7500,1,0,1,0,not chiffon tela as indicated,price,,,
612,poor packing no bubble wrap sira pa yung inpods hmmmmm pero buti di sira yung dalawa,1,0,0,0,no bubble wrap sira yung inpods,,,,
613,soft maganda sana kaso mali color ng house slippers i ordered white nag message pa ako to make sure i ship correct size and color tapos pink pinadala nyo wala man lang pasabi pala desisyon kayo buti nlng pang house lang kaya ok nlng pa return ko pa sana pero,0,1,0,0,wrong color no pasabi,,,,
614,hmmmmmmm pwede na isa or dalawang gamitan bagay sa mga babaeng hindi mahilig mag ulit ng outfit the color is pretty good,1,0,0,0,good color,,,,
615,di ko bet sadly idk ano talaga scent ng original cloud pero kudos lang to seller na bubblewrapped talaga and sealed although may leak nga din like sa other customers ayoko lang talaga sa scent ewan sakit sa ilong for me kahit gawing air freshener ayaw ko sorry,1,0,0,0,scent,bubblewrapped and sealed,,,
616,okay po yung mga ipit yung mask lang po sobrang nipis po pala pero thank you po,1,0,0,0,mask sobrang nipis po pala,,,,
617,isa lang yung gunagana ng tama hello po seller yung pink lang po yung nagana ng maayos yung dalwa po tig iisa lang ang naggana na headset ayaw mag gana nang tig isang pair huhhu,1,0,0,0,only 1 gumagana headset,,,,
618,i ordered blue and pink pero parehong blue nareceive ko makabenta lang kahit maling kulay ipadala,0,1,0,0,wrong color,,,,
619,d namn n nya napagaling allergic rhinitis q mapanlinlangwhat do i expect china made,1,0,0,0,mapanlinlang china made,,,,
620,okay lang average yung hangin mabilis lang malowbat and matagal magcharge,1,0,0,0,average yung hangin,,,,
621,3 star lang kasi yung earphones gumagana naman kaso mahina and yung mic ayaw led lamp okay naman sya maganda tapos masala charger ang ganda ng charger fast charging sya,1,0,0,0,various opinions on earphones,led lamp and charger,,,
622,bkit po ganun po ang order q sunscreen bkit aman po whitening good night gel ang dumating sana naman po magbasa kau ng order ng ndi po kau nagkakamali disappointed po aq ngaun lng po nangyari skin ilang taon n po aqng umoorder,0,1,0,0,wrong order,,,,
623,meron syang crack about 1 inch ang haba hindi naka bubble wrap ang ring light mismo hindi ko alam if its caused by mishandling of couriers or sadyang meron na syang crack dati pa anyways i dont mind it important thing is its working great pa naman hope this will,1,0,0,0,crack about 1 inch ang haba,working great pa naman,,,
624,ndi gumagana ang white nagana lang xa kapag nakasaksak lang super disappointed lang ang anak ko at sayang ang pera,1,0,1,0,hindi gumagana,sayang ang pera,,,
625,the product seems nice pero malayo lang medyo yung amoy sa dating pinagbibilhan ko ng ganitong perfume like the smell sometimes fluctuate idk if it was just me or what,1,0,0,0,medyo malayo lang yung amoy sa dating pinagbibilhan,,,,
626,kudos sa fast delivery but the downside is the quality as seen in the video yung tela nya hindi comfy suotin will not order again,1,1,0,0,fast delivery but yung tela nya hindi comfy,,,,
627,item is different from picture shown the design is 310 hindi ko gusto yung design overall 210,1,0,0,0,different from picture shown,,,,
628,good thank you seller and kua rider pangalawang order ko na ito dito ang ganda sa lips moisturizer kahit hnd ka na mag lipstick ito palang sapat na,1,0,0,1,thank you seller maganda sa lips,,,,
629,natatanggal iyong sa loob good na for its price,1,0,1,0,natatanggal ung sa loob,good for its price,,,
630,complete and well package naman po yung parcelmedyo maliit lang po ung mga sizes sana po magtagal para kung maganda po maka order po ulit ako,1,0,0,0,medyo maliit lang po ung mga sizes,well package naman po yung parcel,,,
631,old stocks parang ukay2 sobrang lukot  ibinta ko pa naman sana,1,0,0,0,old stocks parang ukay2 sobrang lukot,,,,
632,okay nman wla nman damage kaso di nman nasunod ung color na gusto ko  black order ko bracket pero white pinadala nyo di nagrereply si seller,0,1,0,1,di nasunod ung color,di nagrereply si seller,,,
633,good legit second buy na medyo disappointed lang ng konti akala ko kasi may include na panglinis or freebie kaso wala pero legit ung item,1,0,0,0,legit ung item,,,,
634,good packaging and magnda ang item pero ng nilagyan kona ng battery but ayaw gumana,1,0,0,0,hindi gumagana with battery,,,,
635,disapointed sa jogger kasi iba yung nakapost nila sa ipinadala sakin sa nakapost walang bulsa pero ung dumating sakin meron and manipis lang ung tela which is okay naman sa price nya magagamit pa rin naman thank youu,1,0,1,0,iba yung nakapost nila sa ipinadala sakin and manipis lang ung tela which is okay naman sa price nya,,,,
636,good ok cia tama color at mlambot s paaproblema size 4243 bkt mliit size pmbabae cguro hndi s mend rn mggamitdlwa p nmand maupload picssalamat shopeethanks rider at seller,1,0,0,0,tama color at mlambot s paa,problem size mliit,,,
637,yung ring light gumagana yung tripod hindi magamit kasi nakastuck or ipit yung isang leg hindi brand new luma na ang box at medyo sira sira nagbigay ng discount seller pero di ko pa natatanggap bumili na lang ulit ako sa iba 3 stars kasi ok naman ring light,1,0,0,1,ring light gumagana,tripod hindi magamit,,,
638,mgkaiba yung size nung mejas q mlki yung left side tapos maliit yung right side nya tapos yung isang order q mali yung dumating png boy order qpng girl dumating,1,0,0,0,mgaiba yung size,mali yung dumating png boy,,,
639,hindi makapal ang tela although xxl ang size sakto lang sakin samatanlang i ordered xxl para baggy at yung kulay hindi sya peach pink yung dumating kamot ulo na lang item was shipped really quickly ill give them that,1,1,0,0,hindi makapal ang tela,hindi sya peach pink yung dumating,item was shipped really quickly,,
640,ibang kulay pinadalang headband at socks ni baby,0,1,0,0,ibang kulay pinadalang headband,,,,
641,gumagana naman ung ilaw nya ang problema ung remote useless din ayaw gumana,1,0,0,0,gumagana naman ung ilaw,ung remote useless din ayaw gumana,,,
642,daling nasira wala pa 3 days sira na power button and d sya rechargeable as claimed sa description but malakas nman na sya keri na just make sure to plug it pra magwork,1,0,0,0,daling nasira,malakas naman,,,
643,maganda ang tela and very very soft received the order 3 days earlier than the expected date perfect for everyday use i really wasnt expecting the packaging hindi man lang nilagay sa kahit isang plastic haaays underwear pa naman to,1,1,0,0,maganda ang tela and very very soft received the order 3 days earlier,packaging,,,
644,kala ko surprice di pala kasi halata mona ang laman at nakaka dissapoint lang kasi ang tagal dumating  first attempt di p dumating however legit naman po yong order,0,1,0,0,halata mona ang laman,ang tagal dumating,,,
645,yong purpose niya functioning naman although broken na pgdating nilagyan ko nlng ng rubberband pra d mhulog mga 23 hours kaya then charge again,1,0,0,0,although broken na pgdating,,,,
646,good quality yung isang item mali po ang size size 38 po ang binigay size 37 di kasya saakin sana po nag message kayo kung wala ng size 38 di ko naman masusuot yun,1,0,0,0,good quality,mali po ang size,sana po nag message kayo kung wala ng size 38,,
647,so ayon little bit disappointed sa product may damage ee pero okay na to pambahay lang din nman pero sana maayos na product sa susunod thankyou,1,0,0,0,may damage,,,,
648,good good naman sya problem lang may mga sira good ang ung item well pack kaso nung ginamit ko na sya napansin ko di umiilaw ung led and ang bilis nya mag off bumili na din kasi ako dati ng humidifier pero di naman ganito ka bilis ung pag off,1,0,0,0,mga sira,di umiilaw ung led and ang bilis nya mag off,,,
649,maganda ang quality nga lang para sa maliit ang boobs tulad ko wag masyado mataas ang expectations it functions as a bra ayun though kahit 34 ako masikip pa rin yung 34 i guess ito yung nagpupush up ng boobs kumbaga sobrang ginhawa pag tinanggal delivery and packagingwise superb,1,0,0,0,maganda ang quality nga lang para sa maliit ang boobs,masikip pa rin yung 34,delivery and packagingwise superb,,
650,so fine thank u seller  jt for the safe delivery it was good na walang damage and i just started using the product i hope i could get the best results kuddos,0,1,0,1,for the safe delivery it was good na walang damage,,,,
651,dissapointed kase yung nasa pictures may color pag pinahid then when i already get the product and then i tried theres no color or something na lumabas meron lang syang mga glitters,1,0,0,0,theres no color or something na lumabas meron lang syang mga glitters,,,,
652,product is finewarehouse took longer to ship the itemarrived too latei have to get back from customer service and the sellerseller advice me to contact to logisticshow am i gonna contact logistics if the item are still at shopees i am totally pissed dun sa service both seller and shopee,0,1,0,1,warehouse took longer to ship the itemarrived too late,pissed dun sa service both seller and shopee,,,
