Review #,Review,product,delivery,price,service,explanation
388,its a yes for me napaka ganda ng quality,1,0,0,0,
389,okay nmm kso hindi sya waterproof thank u ig,1,0,0,0,
390,super ganda ng productssalamat po seller,1,0,0,1,
391,complete orders hindi sya nakalat,0,0,0,0,
392,okay lang for the price,0,0,1,0,
393,maliit lang pala sya pero pede na for its price,1,0,1,0,
394,super ganda kso need mo tlga sya patuyuin maigi,1,0,0,0,
395,thnk u seller khit mgtal dumating nman ang items,0,1,0,1,
396,legit super ganda niya,1,0,0,0,
397,i received the i tem tnx po ok naman siya,1,0,0,0,
398,ang tagal ng shippngpero wort it nice masyado,0,1,0,0,
399,sobrang ganda nyaaaaa promise gagi,1,0,0,0,
400,got my parcel okay naman sya thanks to seller,1,0,0,1,
401,magandapero supper delay,0,1,0,0,
402,good good goodd goodd goodd maganda maganda maganda maganda ill buy again next timeeeeeeee,1,0,0,0,
403,smell like normal mascara,1,0,0,0,
404,ang cutieeee kahit hindi ako marunong bumili pa dn ako thankyou seller godbless and thank you rider keep safe,0,0,0,1,
405,ang ganda po thank u,1,0,0,0,
406,nice product ang ganda talaga niya and super cute,1,0,0,0,
407,maayos nmn kahit matagal dumating thanks seller,0,1,0,1,
408,ok na for its price but not realy waterproof,1,0,1,0,
409,ganda nf mascara promise effective talaga siya,1,0,0,0,
410,ang ganda ilove it,1,0,0,0,
