Review #,Review,product,delivery,price,service,explanation,,,,
502,bad bad experience mali na yung na receive ko puro pa factory defect plus di pa responsive si seller pangit yung class ng diaper not recommended waste of money,1,0,1,1,Product defect,seller unresponsive,not worth the price,,
503,ang pangit ng product ang layo sa thumbnail picture,1,0,0,0,Product looks different from advertised - Product problem,,,,
504,may ibang may damage at may mga hindi pantay pantay ung gupit,1,0,0,0,Damaged and uneven cut - Product problem,,,,
505,so thin nalungkot ako kasi magkaiba yung kulay  i ordered 8pcs ng beige pero yung 5 na dumating parang malapit sya sa light green tapos manipis pero yung 3 makapal at beige  nung nilapag na medyo malapit yung kulay sa isatisa pero makikita mo talaga ang difference sayang,1,0,0,0,Color difference,product thin - Product,,,
506,malayo yung color niya sa picture sa actual shade niya in person,1,0,0,0,Color difference in actual - Product,,,,
507,alam nyo ung johnson powder na color green ganun na ganun ung amoyyyyyy,1,0,0,0,The product smell is similar to Johnson Powder - Product,,,,
508,grabe i ordered it dec 26 dumating january 07 excited ako gamitin pag dating hindi nag cconnect left side faded pa so dissapointed,1,1,0,0,Ordered Dec 26 arrived Jan 07,does not connect and left side faded - Product and Delivery,,,
509,sorry kung aapload ko po ito nka order received na sya saakin pero wala po aqong natanggap ung pic po nayan yang ung prove na na received na ng buyer ing parcel which is ung rider ata ang bumili na meron nmn po akong contact number pero dnya aq tinawagan,0,1,0,0,Parcel not received - Delivery,,,,
510,disappointed any hhawkan nalng to hidni namn pordable fan bilog lang,1,0,0,0,Product not portable,round only - Product,,,
511,worst buy ever not worth the price this is the sellers negligence you should have checked the product before shipping mahiya naman kayo sa binebenta niyo,1,0,1,1,Poor quality,product check not done - Product,Service,Price,
512,worst yung pinadalang unit iba box nalang hindi pa naka sealed tapos wala pang laman karton lang ang laman pabigat hindi na ko oorder ulit dito sayang pera mahirap mag refund sa shopee ingat kayo sa mga scammer tulad neto mga reviews fake grabe kayo sa mga tao,1,0,1,1,Product issue: Wrong product,box unsealed. Negative experience. Price issue: Waste of money. Service issue: Difficult to refund and fake reviews.,,,
513,may gasgas sa salamin tas tabingi nakakadisappoint antagal pa ng delivery time,1,1,0,0,Item has scratch and slant with long delivery time - Product and Delivery,,,,
514,iba yung color na pindala not unlike same sa mga reviews ng beigewhite pa brown na ata not dto ung expext kong color,1,0,0,0,Product issue: Color is different from order (beige-white to brown).,,,,
515,hindi ko alam kung sa driver ba o sa mismong seller ang may problema sira ung saksakan adapter kumakalog ung loob nung saksakan parang may natangal na pyesa sa loob buti may extra aq sa dati naming led light,1,0,0,0,Product issue: Adapter is broken. Unclear if seller or driver fault.,,,,
516,ate bkt po ibang kulay yung maskara kulay brown po hindi po black tapos po yung eyeliner walang tinta,1,0,0,0,Product issue: Wrong color of mascara (brown instead of black). Eyeliner has no ink.,,,,
517,good ang pag kaka cover nka bubble wrap nman safe nman nga quality medyo malabo ang screen late s pag ttyped gumagana ang slot ng sim,1,1,0,0,Good bubble wrap Product slightly blurr screen typing delays but sim slot is working,,,,
518,hindi same texture ng nasa pic pero okay nman kasi white parin,1,0,0,0,Different texture - Product,,,,
519,wala ewan buluk talga sya di worth it nasira agadkung gusto mo mag sayang ng pera dito kana,1,0,1,0,Product not worth it - Product and Price,,,,
520,quality is very badisang try putol agadi tried another one isang pindot putol din agad waste ofo binili 20pcs one use putol agad,1,0,1,0,Product quality is very bad and waste of money - Product and Price,,,,
521,madaling nasira your product is easy to damage,1,0,0,0,Product easy to damage,not durable - Product,,,
522,nagpa mystery pouch pa same price lng naman sa original price ang mouse pad edi sana wala na lang mystery pouch para maka pil pai ng design,1,0,1,0,Same price as original - Product and Price,,,,
523,as i expect ok naman sya gumagana naman yung fan pero hnd matibay yung materials and may mga dumi,1,0,0,0,Working but materials not sturdy and with dirt - Product,,,,
524,okay hindi sya long lasting kaya if gusto nyo mag order ng long lasting not recommended to,1,0,0,0,Not long lasting,not recommended - Product,,,
525,uhmm i ordered a black fisheye lens and received a blue one kung magshiship naman po kayo please double check maganda yung lens pero they shipped it in the wrong color color blind yaaarnnn,1,0,0,1,Wrong color shipped need to double check before shipping - Product and Service,,,,
526,yung order na dumating hindi ganto yung actual picture korean sandals inorder ko at ilan beses nako umorder ng korean sandals sa ibang seller bat ganto dumating seller nakakadisappoint sobra wag na kayo magpapaorder kung sala sala lang din naman nagbabayad naman kami ng ayos kaurat,1,0,0,0,Not as advertised - Product,,,,
527,nag sayang lang ako ng pera binigay sayo ung d order mosira2x pakaya wag na kau umorder pa sa shop na to,1,0,1,0,Waste of money and product broken- Product and Price,,,,
528,gusto ng seller palitan ko muna yung ratings ko bago nila palitan yung damaged filter ano to naglolokohan ba tayo dito you address my concern first before i rate your service nakakatawa kayo very disappointing sira yung filter tapos yung wire ng plug madumi mukhang gamit na is this brand,1,0,0,1,Product damaged. Seller wants rating change before addressing concern. Dissapointing and Service.,,,,
529,kulang ng 5 pairs of socks,0,0,0,0,Missing quantity,,,,
530,sira agadknbukasanung isang fan nya s my rihgt sudebgla nlng humintotas sindipro wla na hangin lalabasandar sindikakadismayaung digital p nmnbnili qkc kala qms matibaysayanglng s perawla pa reply ung sellernung sinabi kng sira,1,0,1,1,Product broken next day no response- Product Price Service,,,,
531,walang tamang kulay na dumating da lahat ng inorder ko hahahahahahs mejo desisyon pero kebs hahahahahs thank you parin  black  dark blue pfft,1,0,0,0,Wrong colors delivered - Product,,,,
532,30mins ng nakacharge pero di pa rin nag oopen very disappointed,1,0,0,0,Product doesnt open after charging - Product,,,,
533,hindi man lang inayos ang packaging tsk tsk tsk iba pa itsura sa picture,1,0,0,0,bad packaging,Item different from picture - Product,,,
534,ang daming dents nakakadissapoint po na shop natu  mali po mga designs binigay nio 2 colors po dapat sana nag message muna bagonpadala para po maibigay tama sa customer  ang pangit pa nang pagka balot may dents po yung iba  wag kayo mag order dito,1,0,0,1,Too many dents and wrong color- Product Service,,,,
535,sira kagad ung charging port buti nlng technician aq aq na gumawa,1,0,0,0,Charging port is broken - Product,,,,
536,grabeee super liit mg size 21 naman tlga anak ko pero ung sukat nyo pang infant pala buti nalang maganda ung shoes hnd mahirap ibenta ng paluge sa iba tapos ung box nung shoes gulagulanit na nung dumating pano pala kung gagawing pang gift yun haaay paayos next time,1,1,0,0,Shoes are too small and Box is damaged,product size issue,delivery issue - Product Delivery,,
537,i ordered 3 black pero dumating 3 purple na disappoint po yung mga nag order sakin sana naman mag inform kung hindi available yung color maghahanap pako kung sino may gusto ng kulay na pinili niyo,1,0,0,1,Wrong Color and Not informing the customer before ship Product Service,,,,
538,sobrang baho ng brief nung dumating tagal na atang naistock to tapos binenta pa rin ni seller may mga tagiptip pa makabenta lang seller no perang pera hahahaha mali pa pinadala bench yung order ko hm dumating bobo lang,1,0,0,0,Very smelly product and not same brand - Product,,,,
539,kahit sana plastic labo ipinlasatic manlang,0,0,0,0,Missing plastic product,,,,
540,paka bulok alam nyo naman yung 1l sa 2l diba okay lang naman yung price nya hindi ako nag expect ng maganda pero syempre nakalagay is 2l mag eexpect ka ng malaki pang 1l lang to wala pang sticker tsaka maling kulay pa sayang lang psh,1,0,1,0,Product size is smaller - Product and Price,,,,
541,maling kulay yung tumbler na dumating saken dami ko ng message sa shop nila wala man lang reply o update,1,0,0,1,Tumbler wrong color,seller unresponsive,,,
542,210 bilis masira not recommended ang ingay din,1,0,0,0,Easily damaged,not recommended and too noisy - Product,,,
543,3rd time na bumili ako dito at first ok naman pangalawang beses hindi sinunod ang color na inorder kopinalagpas ko pangatlo hindi nya prin sinunod ang colour na inorder kowala pang straw at pang design yung ibang bottles unresponsive si seller,1,0,0,1,Wrong color and Seller Unresponsive,Product Service,,,
544,3 times na akong nag order here sa shop nila and i noticed na paiba po ng paiba yung amoy but nung 1st time ko nag order mabango naman sadyang nag iba lang yung amoy ng pabango nila ngayon but its okay sana sa susunod kasing amoy na nung dati,1,0,0,0,Product smell changes,,,,
545,air purifier po order hindi po filter hindi po filter order ko air purifier powrong item 477 naba ito,0,0,0,0,Wrong item,,,,
546,walang kwenta porket bayad na sa shopee pay damaged item ang ipapadala tingin ko hindi kasalanan ng courier to dahil luma din ang karton na pinambalot ni seller bka isinauli na yo tpos pinadala nya ulit ngyn makakarma ka din,1,0,0,0,Damaged Product Issue Seller fault not currier,,,,
547,nakakainis shop nato nagfile ako ng refund or return item ayaw nya gsto niya 1peso nalang ibalik jiya saken hndi naman pwede yung kase yung oil na binili ko nadaganan ata taapus nayupi at nagleak tas ang medya ls hndi pareho size okay naman yung strap and yung sa vacum,1,0,0,1,Hard to refund,product damage,and shop doesn't want refund - Product Service,,
548,wrong color ordered black received pink pang gift po ito pero wrong color now i have to order again is this why it is cheap,1,0,1,0,Wrong color received,cheap price,need to order again - Product and Price,,
549,ito yun first time ko na ma kakuha ng ganitong item may damage sayang sa pera excited pa naman ako gamitin kaso may butas sa ilalim di man lang na check ni seller bago i deliver yun item sobrang nakakadisappoint,1,0,1,1,Item damaged,seller did not check-Product,Price,Service,
550,damage nman po ung product nung dumating sakind maggamit sayang lng pera at effort sa pa g order at pag antay,1,0,1,0,Product is damaged - Product and Price,,,,
551,mali po itoindi po to ang order kupoung 2 liter po ang inorder kupo pero ganian po ung pinada,0,0,0,0,wrong order,,,,
552,iba sa personal tsaka white order ko green dumating sana pala tag 145 na lang inoder ko same lang nman pala sila,1,0,0,0,Different from actual white order but Green arrive,,,,
553,case upon arrive with den over all di magagamit waste of money,1,0,1,0,damaged Product is not usable,,,,
554,di ko naman po narecieve pero nag kusang order receive sya panget,0,1,0,0,I dont recieved order but auto order receive,,,,
555,wala ako mag rarate eh wala nga dumating sakin na parcel hahaha lakas ng tama ng mga to pla desisyon sa buhay parcel has been delivered daw kahit wala dumating tapos mag paparate pa kayo aba matindi yun hahahahaha,0,1,0,0,Parcel not delivered - Delivery,,,,
556,wrong color ang order ko is plum not violet mygad kung walang available na color na inorder sabihin naman sa buyer para hindi nag eexpect masyado tsk pati rider palpak din tsk,1,1,0,1,Wrong item and rider Service issues,,,,
557,mahirap pindutin pag pabukas kelangan pa alalayan parang sa manual for me not recommended,1,0,0,0,Hard to press,Product not recomended,,,
558,i ordered 2 sets ung isa basag ung isa naman chinese ang remote seems like returned lang rn un bnigay na isang unit 1 customer service  0 stars wla manlang nag assist samen when we reported this 2 quality control  0 stars 3 return  goodluck kausap,1,0,0,1,Product is broken no assistant given,Product defective,Service is poor.,,
559,defective item defective item defective item received defective item it doesnt connect to any device either on my laptop or tablet seller is not responsive as well will not order again sayang lang pera niyo,1,0,1,1,defective product and not responsive Seller and price.,,,,
560,kadiri okay quality pero shuta pag bukas na pag bukas ko nung payong para tignan gano kalaki yung maco cover pag binuksan shuta napaka baho inamoy ko pa hanggang ngayon masakit tyan ko dahil sa amoy sobrang nakaka suka shutangina amoy patay na daga yung payong,1,0,0,0,Smell bad in Item and makes customer sick due the smell,,,,
561,wlang extra rubber buds tapos nwawla sounds kabila tenga,1,0,0,0,no extra Rubber and low quality sounds,,,,
562,dlwa yung order ko yung isa sira nagnote naman ako pakicheck before shipping kse panggift sayang lang pagbukas mo plang amoy sunog agad sya syang lang,1,0,1,0,Broken item and smells burned- Product Price,,,,
563,yupi na ng dumating wala man lang box or bubble wrap di ko napakinabangan,1,1,0,0,product is yupi No box or Bubble Wrap- product Delivery,,,,
564,hindi photochromic haysss hindi naga black kahit naarawan kaya pala mura kase hindi naman legit,1,0,1,0,Not legit price- product Price,,,,
565,nkaka disappointed kc dlwa order ko peo isa lng dmtng tama aman un bayad ko  tpx wla mnlng response un seller wlang siyang mkabenta lng sia,0,0,0,1,Not responsive Seller and not came two order - Service,,,,
566,white inorder ko dumating sakin blue edi wow,1,0,0,0,Wrong color arrive - Product,,,,
567,nakaka badtrip gusto ko nang refund seller d gumagana sayang yung pera ko,1,0,1,1,Not working and Seller no refund - Product Price and Service,,,,
568,hindi nag inform ang seller na ibang color ang ipapadala kaysa sa order ko i ordered white but i received green sana next time please inform the customer,1,0,0,1,Not inform the customer and wrong item Product Service,,,,
569,tagal dumatin umabot ng 8 days sorry not satisfied,0,1,0,0,So slow to came and not satisfied - Delivery,,,,
570,hindi maganda yong experience ko sa parcel nato yong courier hindi na ship ka agad at tagged pa nag parcel na hindi ako available at halos tatlong beses pa hindi approachable yong seller ng ask ako nang help ni refer lang ako sa support e 2nd chat ko na rin,0,1,0,1,Courier is delay and seller is not approachable- Delivery and Service,,,,
571,items not completely completepaki refund yung 2items ko sayang yung byad ko ditutapos oorder ako ulit sa inyu sasabihin nyu sa akin maleles kayu kung oorder ako ulet  mahal yung shipping fee nhindi pa completong items ko,0,0,1,0,Not complete,and high shipping,Price,,
572,hindi pang children yung nadeliver excited pa naman ako para sa anak ko,1,0,0,0,The deliver is not children,,,,
573,sorry okie nmn ung pgdiliver n kuya pero indi un ung order q iba sa pickc plat xa indi ung kgaya nung inorder qsana nmn kung ano inorder xang ibigayin short po pangit ung dumating indi un ung nsa pic,0,0,0,0,Wrong item in pick and not the item is from pictures,,,,
574,ang layo ng amoy niya sa cloud kakaiba yung amoy nya ang tapang kung icocompare mo siya sa orig na cloud magkaiba na magkaiba nagbabayad po kami ng tama dapat ganun din po kayo,1,0,0,0,The smell is different from cloud and not nice,,,,
575,mentioned above for a 200 pesos inpods quality wise this is so bad hindi gumagana yung led light and i believe hindi nagchacharge yung inpods sa charging bin im only basing sa percentage na nasa phone ko since hindi gumagana yung led light masakit din sa ulo yung sound quality,1,0,1,0,Inpods with bad quality not charging,,,,
576,dalawa yung inorder ko isa lang yung laman ng parcel and di responsive yung seller,0,0,0,1,only one parcel delivered no responsive Seller,,,,
577,sabi mo tv or laptop or cp bakit charging cord lang to scam,1,0,0,0,wrong product,,,,
578,awit talaga sa inyo di nyo padin pinadala yung item na kulang wow grabe scammer bullshit,0,0,0,1,Item missing scammer,,,,
579,wrong item ibang iba mula sa picture hindi worth it sayang ang pera,1,0,1,0,Wrong item and Price,,,,
580,810 okay naman a little bit dissapointed mas manipis sya sa inaasahan ko i have 1 pink color malayo itsura nila sa isat isa mas bet ko yung color pink ko,1,0,0,0,Item thinner than expected product,,,,
581,parang old stock na daming gasgas pang reregalo pa naman nakkhyang ibigay kc baka akalain nagamit na haaayys,1,0,0,0,Looks old stock and have lot of scratches product,,,,
582,sira ang item hindi nagchacharge walang hangin alam nyo nmang sira binebenta nyo pa nagrequest ako refund until now wala pa update,1,0,0,1,The item is sira dont give hangin Product refund,,,,
583,not good hindi gumagana ung 1 earbuds sana na check muna ung parcel bago i ship sayang1 earbuds na ngalang ang hina pakalungkot,1,0,0,1,one of eardbuds not function product check before ship product service,,,,
584,deform items basta nalng binalot,1,0,0,0,Deform items,,,,
585,mabilis malowbat mabilis malowbat thank you kay kuya rider,1,1,0,0,Fast to Malobat rider Thankful Product Delivery,,,,
586,napakalayo ng itsura sa item 2nd order ko na to pero dun pa nadisappoint kung kelan madami kang inorder saka pa pumanget yung service basta lang may kitain sila grabe,1,0,0,1,Seller service is bad,Product is poor,,,
587,first time po itong mangyari sakin so im kind of upset next time po kapag may problema sa product wag na po isell im so excited for this product so im very disappointed,1,0,0,0,product is damage not to sell product,,,,
588,as seen on pictures ng gling ni seller alam niyang walang kasya na bottom para sa order na 1000 ml nag send pa rin siya para lang makabenta very good ka seller ikw ng tinatawag na suwapang na seller tapos nung kinontak ko siya para ware siya kung nagkamali man,1,0,0,1,seller wrong product but sell product service,,,,
589,okay naman ang kaso hindi naman nalock tapos iba pa yung kulay sana ininform ako nung seller order ko pink dumating blue di naman mahirap mag pakatotoo ang ganda sa picture ang pangit sa personal parang tao lang filter lang minsan magugulat ka nalang sa personal,1,0,0,1,The Color is diferent but not inform,,,,
590,cute super but i received it with a lot of dents and the description silent clicks false marketing its not making a lot of noise but its okay cute naman and fast delivery plus mabait ung customer service,1,1,0,1,fast delivery,cute and mabait the cutomer service product issue not silent and have lot of dents product delivery service,,,
591,not worth it not worth it sayang ang pera sobrang hina halos 3hrs na nkchrge pero lobat padin hindi gumagana pag hindi nkasaksak balewala dn tapon lang edit almost 7hrs of charge lobat padin defect pinadala hindi muna chineck bago paship,1,0,1,0,So bad product price,,,,
592,nadeliver naman on time but the problem with this seller is their product description wala syang kasamang rechargeable battery and walang usb port to charge it as what they claim theyre also not responsive for someone na may mali sobrang hassle i pareturn,1,1,0,1,Product Wrong information,,,,
593,wag kayo bumili sa shop na ito kulang yung item na order ko di nila pinadala yung 10pcs na tissue wallpaper lng ang dumating kaso kulang nman 30pcs order ko tas pinadala nila 23pcs lng scammer po sila,0,0,0,0,Items missing scamer.,,,,
594,ang cute kung ano nasa picture yun ang dumating skn thanks seller,1,0,0,1,Same on picture seller,,,,
595,not recommendable not recommendable  not recommendable  hindi man lang nagsabi na di pala available some of my orders tapos ishinip lang kaagad kahit man lang chat sguro tapos pagdating ng refund process andaming kuskos balungos di tinanggap refund request ko,0,0,0,1,Seller not notify,no refund,,,
596,wrong item square pants order ko face mask ang dumating tapos wala manlang reply si seller,0,0,0,1,seller not answer,,,,
597,sana po mapalitan sya agad dalawa po binili namin yong color white ok po yong green full charge naman pero ayaw magon sana po natesting sya bago ipashipped pls contact me for the return items nadisappoint yong anak ko gagamitin na sana nya bukas,1,0,0,1,wrong items,,,,
598,jusko pumutok ung charger mga 10 minutes ko palang na chinarge torch nia ayaw din mamatay pag insert palang ng baterry automatic on ung torch kahit d pa naoopen ung cp,1,0,0,0,Damage product charge.,,,,
599,ok naman kaso may lagpas na color black nakakaasar lang akala ko matibay siya kaso biglang na durog ung sole ok sana kapit ng tela sa paa kaso ung sole ilang araw ko lang nagamit wala na sayang lang pera,1,0,1,0,the color black is over the product not last so bad. price product,,,,
600,very low quality may damage ang napadala kaya ako bumili ng cord kasi sira na yung cord ko yun pala mas may sira itong bago kong bili kaya ginamit ko nalang ang dati ko pang cord disappointed talaga ako,1,0,0,0,the product has damege,product is very low.,,,
601,not satisfied wrong brand ang binigay at mali ang sizes na diniliver,1,0,0,0,Feedback on product being wrong brand and wrong sizes.,,,,
602,nakaka dissapoint poakala ko magagamit ko na po yung item na to pagdating pero hindi pala kasi ung binigay ninyo hindi man lang mag charge,1,0,0,0,Item arrived not working. It won't charge,,,,
603,hindi gumagana ang earpods hindj manlang ni check tsk sayang bayad pati phone stand hindi manlang tumatayo bumabagsak agad ano na seller i check nyo muna products nyo bago kayo mag pack sayang bayad sa inyo,1,0,1,1,Earphones not working; phone stand doesn't stand; seller should check before packing.,,,,
604,ni hndi man lang inaayus sira ang marecieve q,1,0,0,0,Item received damaged.,,,,
605,di worth it sa 300 dalawa lang order ko pero mag kaiba yung balot sa loob sira pa yung box na pinag lagyan isa pa di manlang ing bubble wrap yung item hindi nasecure lubog yung button nung isa buti gunagana pa di na ako mag eexpect kung tatagal to,1,0,1,0,Box damaged; no bubble wrap; button sunken.,,,,
606,i ordered beige color pero black ang pinadala ng irresponsible seller sobrang hassle kse nagkaroon pa ng variation d naman pala masusunod i wont recommend this seller,0,0,0,1,Wrong color sent. Irresponsible seller.,,,,
607,poor quality doon sa picture na stretch siya pero ang pinadala nila ay hindi sira pa ang switch,1,0,0,0,Poor quality; not stretchy; switch damaged.,,,,
608,1010 kala namin nung una ok sya but nung chinarge na not working this item hindi nag cacharge at never umilaw while i charge sana mapalitan kasi ang tagal kong inantay tapos cra naman pala yong darating,1,0,0,0,Not working when charged; didn't light up.,,,,
609,twice na ako nagorder pero twice na din ako binigyan ng maling sizes di nagrereply c seller pero quality ni girdle maganda,1,0,0,1,Wrong sizes twice. Seller unresponsive. Quality good,,,,
610,awit tubig na my alcohol lang,1,0,0,0,Product smells like alcohol only.,,,,
611,mabilis sya na deliver kaso nga lang may mga defect yung item sovrang sensitive din parang madaling masira idk lng sana tumagal at yung light sa kaliwang parang na dim sya i dont like it pero wala na tayong magagawa nandto na eh atsaka murang kaya yan pag tyagaan nlng,1,1,1,0,Fast delivery,but defective item (sensitive,easily damaged,light is dim). Because it was cheap,they'll try to make it work
612,sira ang item bumili pako uli sa shop nila ng earphones para mapaship bago battery kasi baka daw yun ang sira pero di padin gumana yung phone ibig sabuhin defective yung phone di marefund or mareturn yung item super nakakasama ng loob sayang pera ko,1,0,1,0,Item is defective,bought replacement parts,but still doesn't work. Waste of money.,,
613,sobrang madaling masira di stable yung feet and body ng table and as of now 2 days pa lang sa akin natatanggal na mga turnilyo worst,1,0,0,0,Very easy to break; unstable feet and body; screws coming loose.,,,,
614,poor quality sobrang nipis nagsscratch agad ang nagmamark ng fold 5 meters lang yung pinapadala ninyong roll nakaka disappoint nagbayad customers nyo for 10m pero 5m lang pinapadala nyo ipadala nuo sana yung kung anong nakalagay sa description clearly na false advertising ginagawa nyo nanloloko kayo ng tao,1,0,0,0,Poor quality; very thin; easily scratched; only 5 meters sent instead of 10.,,,,
615,ganun din ito nung chinarge na namin lumobo siya sayang din pera poor quality dpa nagagamit dna agad napakinabangan sana may refund kapag ganito,1,0,1,0,It ballooned when charged. Poor quality. Waste of money.,,,,
616,not 2l mali po yung napadala wrong size and wrong colors hindi na ako mag rerequest ng refund kasi aksaya lang ng time if return naman sayang lang effort baka gumastos pa ako sa sf sana icheck muna before shipment kung ano order hindi ung ship lang kayo ng ship,0,1,0,0,Wrong size and wrong colors shipped.,,,,
617,i understand na marami po kayong order to take care but pakiusap po pakicheck naman po ng mabuti yung details ng mga order ng buyer nyo i will never ever make an order from this shop again,0,0,0,1,Asks the seller to check orders before shipping.,,,,
618,napakapangit nagsayang lang ako ng pera dito chinarge ko nat lahat ayaw mag on hindi pa nagfflash na nage indicate na nagccharge ayusin nyo naman,1,0,1,0,Very bad item; waste of money; won't turn on when charged.,,,,
619,my sira pa ang charging tapos sira pa ang isa ano ba naman seller laki ng tiwala q sau sobrang bad wag na kau oorder napaka hina ng hangin tapos my sira pa ang papadala ang pangit pa ng pagkakabalot lalo sa kahon pag bukas ng plastic kita mona agad,1,0,0,0,Charging is broken,another item is broken,very bad,,
620,wlang hook yung isa pano kaya isusuot yun di man lang chineck hayst maliit pa,1,0,0,0,Missing a hook,,,,
621,iba ang sinend ng seller rechargeable daw yung fan then naglalast ng 3 hours if nafully charged pero yung dumating sakin walang battery line so dko sya machacharge at dko madadala kahit saan kasi kailangan ko pa ng outlet para umandar sya,1,0,0,0,Wrong item sent,seller advertised a rechargeable fan that lasts for 3 hours,,,
622,manipis ang fabric and hindi masyadong nakaka tucked ng body fat,1,0,0,0,Fabric is too thin.,,,,
623,not yet tried pero sana okay siya gamitin sa baby yung order ko na wipes na piso lang hindi dumating ito lang ang dumating incomplete ang padala mo seller,0,0,0,1,Hoping for the best,baby wipes order was incomplete.,,,
624,camelkhaki ang order ko camel color ung dumating but the size is good dissapointed lang sa kulay kasi di nasunod nagsesend pa nang automatic message na we follow the order details di naman pala totoo,1,0,0,0,Wrong color.,,,,
625,mga teh ang hirap niya e blend hinde siya blendable maganda yung shade and yung lalagyan pero teh pahirapan sa blend di siya maganda for me 2 paman din binili ko di naman pretty hayst,1,0,0,0,Difficult to blend,shade and packaging are good,but difficult to blend.,,
626,nakaka inis pohhindi pantay ang pag kakagupit ng bawatmedyo matagal rin ang shipping,1,1,0,0,Uneven cut and the shipping was slow.,,,,
627,mali ang binigay 2liters ang inorder q pero 1100ml lng ang pinadala pati itsura at kulay malikakainis,1,0,0,0,Wrong item sent.,,,,
628,poor quality ung white slippers may stainthe other one di matched ang color and ung sneakers see the appearance ng telamukhang luma p kc madumi na ung sintasneed pagtyagaan n lng,1,0,0,0,Poor quality.,,,,
629,nkakadisappoint isa lng nreceive q dlwa ung inorder q tas wla prn aksyon s seller ung product mdaling malowbatwla clang pkialam bxta kumita lng ng pera nd man lng mgreply kng anu ggwin isa lng pndla n seller,1,0,0,1,Disappointing; only one received; product easily drained; seller unresponsive.,,,,
630,nice d masyadong fit ml ganda nang cloth,1,0,0,0,Nice cloth,but not too fit.,,,
631,ok ang quality maganda kaso yung dumating na order same designsize lang magka ibadouble check nyo next time pra ma happy naman ang costumer nyothank you,1,0,0,0,Good quality but same design came; double check for customer happiness.,,,,
632,kaya pala mura minsan lang ginamit sira nah m very very disappointed bruh pero cute talaga ung salamin at design niyaung electric fan lng hindeeeeee ang ineeeeet pa naman ng panahon mi beri honest opinion atm ung picture ah hinde xa kasali sayang din ung coins,1,0,1,0,Cheap,but broken after one use. Very disappointed,,,
633,nakakaloko dumating ng may punit sa gitna tapos ang dumi pa tapos yung laman ayaw ko nalang mag talk yung belt lang yung maayos eh tas parang gamit pa yung isa tapos may isa pang tabingi ung pagkakatahi ng strap btw thank you still seller,1,0,0,0,Deceiving; torn in the middle; dirty; belt is only good one; appears used.,,,,
634,ang pangit na sim na ito rank down ml ko bwesit na gomo,1,0,0,0,Sim card is bad,causes rank down.,,,
635,not recommendable to order here damaged  defective item paasa na seller,1,0,0,1,Not recommendable here damaged defective item paasa na seller,,,,
636,ung color blue sira  ayaw na mamatay ng fan,1,0,0,0,Fan broken,blue color and it wont turn off,,,
637,never again hnd gumagana ang isa sayang pera nyo kahit mura lang sya sayang lang ang pera kasi nga sira naman,1,0,1,0,Never again,one doesn't work,waste of money.,,
638,mas okay sana kung naka bubble wrap yung product saka make sure na naka seal ng maayos yung box nya,0,0,0,0,,,,,
639,poor daming basag ng ring lightpunit din ng boxkaya im not sure if during delivery xa nag kabasag kc nka bubble wrap nman ung parcelsana next time make sure ok ung itemsnag babayad kmi ng maayosdko nlang xa ireturn kc working nman ung light kahit daming basag,1,1,0,0,ring light and the box are broken,,,,
640,poor defective yung right siide ng fan walang hangin na lumalabs puro ugong i demand product replacement,1,0,0,0,Defective; no air from right side; replacement is demanded.,,,,
641,right color with charger and naka bubble wrap din pero sa right side nga lang yung umaandar antagal ko tong hinintay peroo napaka tagaaal pa bago dumating tama naman yung color kasoo di nga lang umaandar yung isa nakakadismaya talaga di naman siguro cya masisira kahit matagal nadeliver ano i,1,1,0,0,right color and packed,but one is not working and arrived late.,,,
642,maingay yung fan use a headset to avoid the noise not well packed open yung both ends ng bubble wrap di man lang tinape box medyo dent buti buo pa yung gadget,1,1,0,0,noisy and the item is not packed well,,,,
643,manipis po sya psensya na sa rating po yung black lang yung makapal i will not recommend this boxer shorts hindi to magugustuhan ng asawa ko,1,0,0,0,Thin boxer shorts; not recommended,,,,
644,hello po good afternoon bakit po color maroon ang dumating na order ko  eh tan po yung inorder ko bakit ganito huhuhu,0,0,0,0,,,,,
645,not recommended sa may malaking dibdid pwd ito sa mga tomboy mababaw ang curve ng bra,1,0,0,0,not recommended for big women,,,,
646,sayang kasi gumagana pg dating pro pgkatpos kng e charge d na gumagana na maayos 2 mins lng tapos titirik na dissapointed ako,1,0,0,0,Product stopped working after being charged. Dissapointed,,,,
647,napaka pangit ng service dito sa shop na to and yes eto talaga ibubungad ko first order ko nacancel agad kahit isang beses pa lang nag attempt yung rider na ideliver ang order ko second mali ang color nung isa kaya natural irerefund ko,0,0,0,1,the service here in this shop is ugly.,,,,
648,makapal din po makapal po sya maganda naamna parasa mga baby kaso lang malaki po sya sa 2 months old baby kahit na mataba sya,1,0,0,0,Thick and good product but big for baby,,,,
649,have to be honest po di pa nagagamit sira agad,1,0,0,0,to be honest the product is already broken,,,,
650,hm yung pinili ko pero bench yung dumating ayoko sana ng bench dahil may printing sa mismong boxer pero overall maganda naman ang tela at fit pero sana chine check nyo product nyo bago magdeliver,1,0,0,1,the product is fine but it had print on it,,,,
651,ok n sana lahat eh kaso ung damit bat gnyan ibang iba s nkapost n tinda ung post mo me botones s harapan iyan sarado hays dapat d n ko nag order nto,1,0,0,0,product is very different in post,,,,
