Review #,Review,product,delivery,price,service,explanation,,,,,,
361,bhmili ako sa mall last week 89 pesos to tapos dito mura lang napabili ako sa mall kasi nakalimutan kong nakaorder na pala ako dito since dipa sya dumating nung nag mall ako haha sayang ba,0,0,1,0,,,,,,,
362,ok naman mabilis shipping product is niceeverything you s made of plastic and i dont know yet if its is effective for the meantime 4stars muna and ill get back if product is effective overall very nice product,1,1,0,0,,,,,,,
363,10 thank you ang bilis dumating nito haha pero iba amoy for me siguro try ko rin ibang scents para maiba thanks po,1,1,0,0,,,,,,,
364,watery pero u can see the oil mabubudol ako from time to time,1,0,0,0,,,,,,,
365,okay first of all thank you kase medyo mabilis siya dumating and kakilala ko si kuya na nagdeliver maganda naman sila all in all maganda siya and di twisted ang strap but yung pad niya sa loob manipisthanks paden seller,1,1,0,1,,,,,,,
366,1010 para syang lip shiner di makapal di rin manipis napakabango nang peachbloss at 01 medyo parang paracetamol ang amoy nang 01 hahahhhaah pero maganda rin naman pina amoy ko sa mga kaklase ko tapos sabi nila ang bango daw sabi din nang ate ko para syang lipstick nang baby,1,0,0,0,,,,,,,
367,box pa lang halatang legit na siya maganda at quality siya my konting konti lng nmn na deperencya medyo mahina ng konti yung sa right nyaso hindi lng pantay yung tunog pero hnd nmn isyu saakin kasi dinig na dinig ko pa din lalo na kapag tinodo ang volume malakas,1,0,0,0,,,,,,,
368,good smooth and matte tlga cya ok ang lipstick dilang bagay sakin pero diyun kasalanan ng lipstick,1,0,0,0,,,,,,,
369,kumpleto lahat ng orders quality sya kahit mura lang oorder ako nito ulit kasi gamiting gamitin ng baby ko thank you seller,1,0,0,1,,,,,,,
370,ang ganda its legit orig naka seal at may tag yung packaging is may butas yun lang naman pero di naman napano yung bag satisfied ako excellent,1,0,0,0,,,,,,,
371,ayos din naman kumpleto mabilis dumating sana tumagal at mapakinabangan talaga salamat seller godbless,1,1,0,1,,,,,,,
372,excellent ganda ng product at very comfortable pag sinuot love it  ganda din ng colors and basta i love the product thanks to the seller,1,0,0,1,,,,,,,
373,thankyou seller nasunod yung lahat ng order ko  worth it ang paghihintay,0,0,1,0,,,,,,,
374,sobrang ganda po ng items oorder ako ulit sa shop na ito nagustohan ng mga buyers ko mura lang po shipping kahit madami god bless po sa shop na ito more sales to come,1,0,1,0,,,,,,,
375,medjo matagal lang dumating inabot ng 23 days i understand naman kasi dahil sq bagyong odette pero overall satisfied padin,0,1,0,0,,,,,,,
376,nagustuhan namin thank you,0,0,0,0,,,,,,,
377,di ko pa na try pero sabi sa ibang ratings good naman kaya umorder ako saka ang gand nya may parang glitters na maliliitsalamat shopeeang bilis din ma deliver at mashipout agad,1,1,0,0,,,,,,,
378,super sulit dahil good for 1 month na sya andami namin gumagamit thank you seller3rd time order kona sayofast deliveryat thank you din ke kuya rider,0,1,1,1,,,,,,,
379,sobrang ganda niyaaa  matagal malowbat at napakatibay mm thankyou seller  oorder ako ulit satisfied costumer here,1,0,0,0,,,,,,,
380,first time ordering in this shop and i really like it safe na safe ang packaging and most important is its working thanks also to kuya jnt driver na mabait,1,1,0,1,,,,,,,
381,haahhahahaha buti nalang maganda ung produ koct ung kapatid ko hindi,1,0,0,0,,,,,,,
382,stretchablesoft material ganda sakto lang sakin ang comfortable pa suotin legit na seamless reusable pa ung lalagyan nya kasi may ziplock thanks seller tama lahat ng size at kulay na pinadala wala din damage what you see is what you get order ulit ako soon,1,0,0,1,,,,,,,
383,love enless love naman mas sweet pa kaysa love spell i love it talaga super suki na ako dito bongga,1,0,0,0,,,,,,,
384,maganda yung phone like me,1,0,0,0,,,,,,,
385,good bought this for my 9 year old son fits perfectly super mura pa compare if bibili ka sa small or sa market,1,0,1,0,,,,,,,
386,ok naman sya may pads nga lang sya d ko napansin sa pag order pero masarap naman isuot,1,0,0,0,,,,,,,
387,nice to be honest di ko alam kung dry ba to or ganito lang talaga hahah this is my first time buying a mascara and effective naman sya,1,0,0,0,,,,,,,
388,thanks seller maganda tung tela i like it talaga i will order next time god bless po,1,0,0,1,,,,,,,
389,great 2nd time buying here oks nmn saya very good til next time okay okay okaaaaay,0,0,0,0,,,,,,,
390,ok naman po lahat ng order ko complete naman po sya at napapakinabangan naman usefull naman po at buti walang sira thanks seller thanks shopee,1,0,0,1,,,,,,,
391,wag niyo na gamitin yung glue sa loob parang mighty bond lang better kung sticker na lang,1,0,0,0,,,,,,,
392,over all ang ganda nya must recommended,1,0,0,0,,,,,,,
393,sobrang gnda po anlakas din ng fan kaso lang hindi nalalaman kung full charge na hindi siya umiilaw pero ok lang sobrang gndaaaaaa,1,0,0,0,,,,,,,
394,8510 hindi sya blue na blue more on pastel blue sya pero kapag walang light para syang gray color kapag malakas hangin parang bibigay sya good sya gamitin kapag maaraw and walang hangin na ulan aesthetic vibe,1,0,0,0,,,,,,,
395,sobrang sira na nung box pero okay naman ung light sana next time ung maayos lang po okay din naman ung date ng pagdating and ok din ung price,1,1,0,0,,,,,,,
396,eto ung bra n gusto q ung walang wiresakto lng sakinorder ulit aqsoonthank younag chat din c seller,1,0,0,1,,,,,,,
397,nylon cotton inside ang ganda ng product you get what you paid for pangalawa ko ng order na to sa shop na to worth it talaga salamat din sa rider,1,0,1,1,,,,,,,
398,maganda po and complete namn po thank you kay kuya delivery,1,0,0,1,,,,,,,
399,good natanggap ko kanina hapon yung item super excited ako pero ngayon ko lang binuksan since its a gift for my son kaya ngayon madaling araw ko na open yung video too long kaya di ko ma uploadyupi yupi yung box i ordered 2 po green and white kaso white,0,1,0,0,,,,,,,
400,malamig at masarap suotin mabilis nadeliver ung item oorder ako ulit nito salamat shopee,1,1,0,0,,,,,,,
401,ang ganda ng quality ng tela kakatuwa naman na worth it sa price ill purchase it again next time god bless sa inyong shop,1,0,1,0,,,,,,,
402,mabango din ok sya naging pink na lips q ok sya must buy to33 oorder ulit aq,1,0,0,0,,,,,,,
403,thanks seller super ganda and worth it naman sya sa price tama lang sa paa ko and nakakayaman sya tignan and feeling ko malinis ako tignan hehe more purchase to come po and god bless sa sales nyo,1,0,1,0,,,,,,,
404,been wanting to have this shoes and finally i have it medyo fit lang talaga para sa mga malalaki ang paa pero kaya naman i would suggest to have the laces change kasi medyo bitin yung sintas all in all it was perfectly delivered at a right time and its,1,1,0,0,,,,,,,
405,maganda yung tela nya makapal sia disappointed lang aq ksi may punit yung bulsa ng dlawang pants sana chenick muna baka deliver pra no defect at maging satisfied yung buyer,1,1,0,0,,,,,,,
406,oil base siya pero hindi sticky super bait ng seller as in pangalawa ko tong order nabasag yung una kong nabili kase tanga tanga ako tas need ko ng perfume kase mag tatravel kami and agad na ship ni seller yung order koooo basta bilhin mo nalang mars worth it,1,0,0,1,,,,,,,
407,ok nmn cya may iba lng na wla pandikit kya diko cya magagamit sana lng next time check muna maigi bago ipack,1,0,0,1,,,,,,,
408,tama yung size  yung color  for its price ang ganda nya okay din yung quality,1,0,1,0,,,,,,,
409,good quality mura pa thank you seller,1,0,1,0,,,,,,,
410,ganda nang item malaki pala sakto samin ng tatay ko si flat height namin quality,1,0,0,0,,,,,,,
411,ayos dumating na order k natuwa naman si misis dahil di nya alam inorder ko ang gusto nya na sobrang tagal na sa add to cart di pa niya na order nakalimutan na niya ang saya nya kasi all good wlang naging problema wlang damage salamat sa seller at kay,0,1,0,0,,,,,,,
412,good ordered 33 shipped 33 delivered 34 shipped and delivered real fast used it a few times pa lang and i think it serves its purpose naman,0,1,0,0,,,,,,,
413,maganda yung item natest ko rin yung mga buttons for adjustment ng light and switch okay naman lahat medyo di lang po maayos yung packaging niya although mabilis naman sya dumating kita po sa pictures yung yupi yupi sa box po thank you seller,1,1,0,0,,,,,,,
414,jelly type it looks elegant and super pwede for outing sa beach panglakad ganda makaootd,1,0,0,0,,,,,,,
415,sobrang hirap humagilap ng waiter para humingi ng order lahat ng staff nakatalikod sa customer mabagal na service take your money somewhere else,0,0,0,1,,,,,,,
416,why served chickens like this where is the crispiness of the chicken and why is this chicken like this come on ever all kfc that i have gone thru this is one of the most terrible thing that they have servedmas masarap pa yung chicken ng kfc,1,0,0,0,,,,,,,
417,poor service di sulit sa presyo,0,0,1,1,,,,,,,
418,mabagal ang service almost 30 minutes kami naghintay natambakan daw yung orders namin,0,0,0,1,,,,,,,
419,the premium meats doesnt taste premium at all the lechon belly is all rice parang naging sahog lang ung lechon sa fried rice,1,0,0,0,,,,,,,
420,understaffed na ata sila sobra tagal mag refill ng meat so ending mabobored kna at mawawalan ng gana kakaantay,0,0,0,1,,,,,,,
421,poor service malamig ang food mainit ang place,1,0,0,1,,,,,,,
422,very long lines abot hanggang labas maybe they should add more tables to accommodate people or at least have staffs to associate customers kahit nasa labas ng store kasi highway na ung labas e not safe for people with kids,0,0,0,1,,,,,,,
423,worst bar experience wag na sana silang magpapaorder kung malapit na silang magsara nagpaparinig pa mga empleyado nilang close na sila and makiramdam naman daw kami sinabi naman naming uubusin nalang namin yung nasa baso namin yung isang bucket na inorder namin tinake out nalang namin with 25pesos charge each,0,0,1,1,,,,,,,
424,very poor service i was really hungry and craving for some siomai and milktea almost 12mn ordered chao fan with 4pcs siomai and another set of 4pcs of siomai and milktea large there was no sauce for siomai and my milktea was 80 ice and only 20 milktea oh guess,1,0,0,1,,,,,,,
425,poor service mejo malansa pa ung panga ng tuna,1,0,0,1,,,,,,,
426,susmiyo magsara nalang kayo kung hindi nyo kaya gawin ng maayos yung serbisyo nyo ihinabilin kong pakainin tas di nyo pinakain may pa tape tape pa kayong inilagay sa lalagyan ng food nya never again akala ko pa naman maganda sa mga dog owner dyan wag nyo na balakin pang,0,0,0,1,,,,,,,
427,do not come here during meryenda all you can eat time know i remember why i hate buffets the greeting from the lady at the front was not friendly and did not have an expected time rate for seats within the restaurant so we sat outside,0,0,0,1,,,,,,,
428,poor service marami nang vacant tables sa loob pero sobrang crowded pa rin ng pila ang tagal nila bago magtawag,0,0,0,1,,,,,,,
429,poor stay hnd maganda ngaun ln go kmi mamasyal dto sa north pero d pa quality ung nabook kng hotel,1,0,0,0,,,,,,,
430,worst customer service experience ever first time ill ever give 1 star to a unlimited restaurant this is too much if you cant accommodate everyone better add people you have the worst customer service ever sobrang sayang pera sa inyo,0,0,1,1,,,,,,,
431,nothing special with the food sakto lang staff service very poor need to be trained well as first timer for sure di kami babalik at hindi din namin sya irerecommend sa families  friends may nagpakilala na sya yung server namin but we cannot find her,1,0,0,1,,,,,,,
432,hindi na worth it ang price sa quality ng food sobrang konti ng serving tipid na tipid hindi pa aircon ang place first and last na nameng kain dito promise ang hipon nila sobrang ang liliit,1,0,1,0,,,,,,,
433,dont go baka mapahamak pa po dogs niyo kasi they leave the pets unattended,0,0,0,1,,,,,,,
434,not my cup of teakulang nalang mag imposed ng curfew perhaps,0,0,0,0,,,,,,,
435,kumain kami kagabi lang disapointed ako ng sobra ngmukha kaming tanga una nag order kame ng kasalo 4 so apat lang yung rice na included kaya nag order ako ng 3 extra rice kasi 7 kame tatlong adult at mga bata so eto na nag bill out na kami then,0,0,0,0,,,,,,,
436,maingay sa umaga gawa ng mga jeep sa tapat may corkage fee yung outside food,0,0,1,0,,,,,,,
437,worse customer service na ma eexperience mo pati meats na order mo hindi tama halos parang sila lang nag ddecide ano bibigay sayo lahat crew hindi polite,0,0,0,1,,,,,,,
438,this place will rob you the price is exorbitant and the cooking is terrible worst dampa i have ever been,1,0,1,0,,,,,,,
439,maganda yung room malamig pero yung mic ng karaoke ay sira pawalawala pag kumakanta ka at sa pagkain naman yung chicken na hinanda saamin ay sira hindi namin naubos sorry kung two stars lang ang rate ko sana hindi na maulit yung sirang chicken na sinerved nyo samin at hindi,1,0,0,0,,,,,,,
440,one of the best places for an affordable post inuman treat but not anymore with growing competition at its price point it lost its luster kebabs were still ok in spite of the seeming rise in extenders over the last few years,1,0,1,0,,,,,,,
441,june 26 2018 i called up frontdesk at around 620am i requestwd dor mur because we will be out the whole day i read at your keycard holder mur is upon reuqest only between 11am to 2pm i told frontdesk na papalinis sana kami okay lng ba na ngaun ang,0,0,0,0,,,,,,,
442,doesnt taste that good not worth the hype but whats super irritating is their treatment with their customers they look at their customers based on the class pag mukang mayaman they reserve the seats pag hindi dun ka sa gilid gilid boooo shake shack,1,0,1,1,,,,,,,
443,place is great and with good ambiance especially at night but some dishes are not up to par yung kilawing tanigue hindi fresh considering the price at may mayo yung chami tamis anghang olats din not going back,1,0,1,0,,,,,,,
444,ang mahal for only 3 hours it cost 900 pesos,0,0,1,0,,,,,,,
445,410 they lack food bowls and plate knowing that its a topokki with soup i politely asked one of the service crew if i can get a plate for fruits i was told bakit kulang ba plate nyo hmm i wouldve asked if we have enough 5 kaming kakain i,0,0,0,1,,,,,,,
446,sa food 2 lang ok naman ang kare kare liempo and inasal pero sobrang alat ng sinigang mangingilo ka sa alat sobrang tamis ng chami sa place maganda 4  over all sakto lang ndi naman fabulous,1,0,0,0,,,,,,,
447,sobrang tagal bagal ng service almost 2 hrs ang serving time walang pa yelo,0,0,0,1,,,,,,,
448,poor service magsara na kayo,0,0,0,1,,,,,,,
449,may buhok ang radish cake daming langaw kala mo kumakain sa kalye ng binondo there is hair in the radish cake so many flies youd think you were eating at a street in binondo,1,0,0,0,,,,,,,
450,the special lugaw does not feel special at all and this mf costs 70 petot plus i know a place that serves better tasting lugaw with real bagnet and egg for 50 pesos tubong lugaw sila dito,1,0,1,0,,,,,,,
451,sabi sa site 24 hours tapos hindi naman pala napagod lang ang matanda naming kasama,0,0,0,0,,,,,,,
452,its was recommended by my friend and reading the reviewsi got high expectation on trying this restaurantbut we are totally dismayed with all the foodthe tastepresentaionok lang na pumilaif its worth itwe werent able to finish allsayangour effortour timeour expectation turned all into waste,1,0,0,0,,,,,,,
453,service was poor most of the meats were not available sabi samin bago pumasok yun 2 type of meats ay ndi available pero pag pasok namin marami palang choice of meats and side dish na hindi available matagal din ang serving sunog na parchment sa tagal,1,0,0,1,,,,,,,
454,first time kumain ng family ko dyan dahil bday ng hubby ko pangit ng service nyo may kasama kameng 3yrs old na bata sa tingin mo kakain ng marami yun tpos ssbhin nyo kung kumain yung bata may bayad na wow ah service nyo nga lang paisa isa ang bigay,0,0,0,1,,,,,,,
455,service nila ay napabagal kahit nag follow up ka na sobrang tagal tapos walang lettuce mygad one of the main side dish wala nagwaiting time kami bago pumasok di sinabi agad kung saan nakaupo na kami mapapa pi ka nlng talaga,0,0,0,1,,,,,,,
456,ang mahal sa walang kwentang pagkain sunog at bubble gum na porkchop sabaw na tubig na may vetsin na sangkatutakmalamig na kanin at walang tubig na service water,1,0,1,0,,,,,,,
457,tried their hot chocolate worst tasting drink ever mas masarap pa milo honest to goodness opinion not judging its entirety just sharing my experience,1,0,0,0,,,,,,,
458,tagal mag served ng rice rice lang ha,0,0,0,1,,,,,,,
459,re heated chicken dont go for their promotion not good  waste of money kagabi pa ang chicken,1,0,1,0,,,,,,,
460,patapos na ang party super dissapointed sa customer service ng branch na ito madami na ding costumer that time sa baba na nag rereklamo dahil ang inorder nila for breakfast mag lulunch na wala padin malimali pa ang serve,0,0,0,1,,,,,,,
461,place was old and a bit grimy  chicken tastes good however we found human hair not once but thrice  lumpiang shanghai was crispy but the sauce consistency wasnt thick  price is just right for its serving size  service was good naman but i recommend trying,1,0,1,0,,,,,,,
462,hindi ako nag enjoy akala ko like the other padis may dance sila Dito wala,0,0,0,0,,,,,,,
463,look for another place service food quality bagsak in my book,1,0,0,1,,,,,,,
464,bobo mag compute ng pwd discount dito mag pares retiro nelang kayo sa kabila lang,0,0,0,1,,,,,,,
465,we ordered tali beach for 5 to 6 persons i expected na mabubusog ako ng sobra kasi 5 lang kami but paubos na ung nasa lamesa parang wala pang nangyayare haha pang 2 to 3 persons lang ata yon sobrang konti lang lalo na ung rice ung lasa di sya,1,0,0,0,,,,,,,
466,hindi masarap food nila pati service hindi maganda very disappointed sa kinain namin ang mahal pa naman ng foods nila pero hindi worth it binayad namin gutom na gutom na pa naman kami tapos ganun matitikman namin sayang lang,1,0,1,1,,,,,,,
467,super slow service 40 mins waiting time mas nauna pa maserve yung bagong dating,0,0,0,1,,,,,,,
468,worst experience ever we planned to have lunch and got reservation around 9am then nung pagdating namin sasabihin na hanggang 12noon holding time i was not informed na may holding time sila and if i know we will not be late,0,0,0,0,,,,,,,
469,nagdrive thrue kmi jan ngaun lng kc dadalhin nmin sa ospital ung pagkain pagdating nmin dito kulang ung order namin na bucket meal for family walang rice hindi ata marunong magbasa ung taga serve nyo jan  knina ibibigay walang drinks tpos ngaun wala kmi kanin mamatay sa guton pasyente,0,1,0,1,,,,,,,
470,i dont know if ako lang naka experience nito yesterday kumain kami dyan habang nasa counter kami kasi tinawag na yung number namin then nag ask ako sa staff di man lang sya nagsalita tinignan nya lang ako then nagsign sya ng stop talking as in haha parang aso yung,0,0,0,1,,,,,,,
471,ang daming maliliit ipis sa room will never go back,0,0,0,0,,,,,,,
472,poor service attitude staff 2fries 1med fries tapos 1hr bago mabigay kung dimo pa pupuntahan di gagawin inuuna pa yung new orders kesa sa order mo e tapos na kami kumain wala padin yung fries kulang pa yung order na binigay first time to nangyare and never nako kakain dito,0,0,0,1,,,,,,,
473,ghorl nagtitipid sila sa choco fudge hahahaha,1,0,0,0,,,,,,,
474,walang storage room para sa mga gamit if early ka dumating parang hindi hotel lahat may bayad kahit pagkain may 50 corkage ang mahal naman ng pagkain na benta nila parang resort na may bayad lahat dalhin mo na pagkain hindi naman ito hotel wala pa talaga sa description ito,0,0,1,0,,,,,,,
475,to expensive for the room at hindi maganda lalon s 3rd floor,0,0,1,0,,,,,,,
476,pag umorder senyo ng sofdrinks kung wla kayong in can might as well tell your customer na bottomless ang sofdrinks nyo wla na kyong per glass especially kung senior ang kakain,0,0,0,1,,,,,,,
477,only the facade looks good but super liit ng rooms no receptionist at nighttime may ipis pa some discorteous staffs may bayad pati pillows no exhaust sa toilet sirang heater i wanted to back out but they wont refund my payments kung may 0 rating lng sna,0,0,1,1,,,,,,,
478,not worth it lols never again to this restaurant ive ordered crispy calamares and grilled squid like for real sobrang konti and liit plus hindi masarap and ang lamig pa,1,0,1,0,,,,,,,
479,poor service may pinipili silang customer na sineservean ng maayos,0,0,0,1,,,,,,,
480,same with riverbanks branch this branch also needs proper sanitation madumi ang mga tray and may amoy pati ung utensils hindi malinis tignan mukang maalikabok na malagkit,0,0,0,0,,,,,,,
481,i have one question bat yung mga nag wowork or ojt jan are using the room for their own pleasure sa katrabaho nila or ka ojt nila tapos after that may mga mag checheck in sa room na yun hindi manlang ba sila nahihiya sa sarili nilang kababuyan tapos pag,0,0,0,0,,,,,,,
482,we stayed 2d1n occupying 2 rooms for php 9k plus room 202 kulang kulang ang toiletries room seaview kuna walang ac towel kasing tigas ng gugo leaves ang sakit sa balat tapos we complain  action is after 45 minutes tapos ending lipat ng ibang room sa 3rd floor tapos,0,0,0,1,,,,,,,
483,i thought this was a 5 star but soon as i checked into the room it shows that it should be a 2 star room was full of dust bathroom stench sour smell the towels smell like basahan really disgusting,0,0,0,0,,,,,,,
484,waiting for 4hours di makatarungan sbi ng guard 2hours waiting lng paayos po ng service sa customer inform kong matagalan paimbes nagpapahinga na ang tao,0,0,0,1,,,,,,,
485,sobrang haba ng pila they will give you reservation number at kapag wala ka don once natawag they will cancel your reservation without giving courtesy pwede naman kung may natapos na isunod nalang sana kami medyo nakaka dismaya kayo,0,0,0,1,,,,,,,
486,2nd order ko na sa thru grab 2nd time ko nadin na experience na kulang ang binigay nila sa order ko kakadismaya lang,0,1,0,0,,,,,,,
487,free wifi pero napaka bagal walang kwenta internet connection dito,0,0,0,0,,,,,,,
488,iba na taste ng lomi almost 2yrs nako nakain ditodati masarap biglang nag iba lasadina ma crema lasa ng sabaw sauce medyo matigas miki hilaw pa wala nadin chicharon bulaklak toppings medyo maligalig din kausap yung cook ata nilang lalakerequest namin separate toppings s lomi kc takeout,1,0,0,1,,,,,,,
489,it looks like a motel and not a hotel its cheap bagay para sa hindi maarte at gusto ng mura may free breakfast na din pero hindi free ang wifi 50 peso for every 4 hrs para sa room wifi then sa lobby lang may free wifi,0,0,1,0,,,,,,,
490,mas masarap yung mga pares na nasa kariton sa 12th avenue medyo matigas ang beef walang freshly chopped spring onions walang fried garlic pag nagtake out ka kulang kulang ang ibinibigay,1,0,0,0,,,,,,,
491,cannot be reach lahat ng numbers not helpful,0,0,0,1,,,,,,,
492,malamig yung ramen nung sinerve ang liit ng chasu ang mahal pa may pagka rude ang servers worst ramen resto ive been never again,1,0,1,1,,,,,,,
493,very bad customer service rude staffextra hard firmness but still saggy 3x na punta laging ganun kaya sa sm north branch nalang kami kumakain mas ok ang ramen at staff,1,0,0,1,,,,,,,
494,lobby lang yung maganda panget ng mga rooms lalo na ng cr nila palagi pang nasisira yung heater panget din ng customer service nila hindi true yung inaadvertise nilang pictures,1,0,0,1,,,,,,,
495,mas malamig pa sa x mo yung sabaw at pares e,1,0,0,0,,,,,,,
496,kung nagmamadali kayo this is not the place you would want to be at sobrang tagal ng service kalahating oras simpleng burger spag lang order not worth it tawagin fast food worst experience i had with jollibee,1,0,1,1,,,,,,,
497,we booked thru agoda and the pictures looked very decent and inviting pag pasok namin sa hotel lobby ang init na at nagtataka kami bat ang gulo sa lobby ok naman ang pagkasalubong samin ng girls pero pagdating ng room dorm type sya na parang on a budget,0,0,0,0,,,,,,,
498,ayusin nyo serbisyo nyowag kayo mamili ng sinisilbihan nyolahat ng pumapasok dyan ay pagsilbihan nyo ng pantayi was really disappointed with what happen to us when we enter the branch at market marketsana actionan nyo etokausapin nyo waiter nyo,0,0,0,1,,,,,,,
499,taste good but the service is really slow kung hindi mo pa ireremind ang staff na may drinks kami hindi pa dadating considering the fact na they werent busy when we came,1,0,0,1,,,,,,,
500,ang tagal mag serve tipong ubos na yung kanin wala pa yung extra rice na hiningi mo pati yung bill tagal din ibigay jusko,0,0,0,1,,,,,,,
501,sobrang tagal pag naghihintay ng rooms grabe nagbigay ng oras ng availability d nmn tinupad,0,1,0,0,,,,,,,
502,i called the attention nung staff dun sabi refillan pero di nya ginawa until may chinese lolo na nanghingi sa kanya infairness malaki ung room,0,0,0,1,,,,,,,
503,nagcheck in kami sa executive room nila and dumi ng cr walang tissue yung side ng jacuzzi may nakaopen na parang electric pump delikado sa may kasamang bata kung alam ko lang sa deluxe room nalang kami same lang naman wala pang masyadong channels na para sa bata,1,0,0,0,,,,,,,
504,murang hotel makakamura ka rin sa customer care not even taking care or courtesy call for existing customer if theyll extend for another night a little advise for the manager dont ask for customers number they are all useless not even taking care customers are all busy and sometimes forget,0,0,1,1,,,,,,,
505,ok naman yung service friendly naman mga staff kaso di soundproof ang rooms literally maririnig mo lahat ng ginagawa sa katabing rooms lahatlahat,1,0,0,1,,,,,,,
506,twice kami kumain dito yung first 5 kami and the food was great yung 2nd naman nakakadissapoint ang pangit na ng lasa ng food and sa sobrang tagal ng pagserve yung mga dumating na ulam malamig na kaya never na kami umulit celebration pa naman yun ng bday ng mom,1,0,0,1,,,,,,,
507,kame yung first customer naentertain naman kame ng maayos pero napakagulo ng staff nila parang mga hnd naguusap dhl dalawa ung nagaassist samen una sinabe ng isang staff na sira daw ung gawaan ng tempura at kung makakapaghntay daw ba sabe ko cancel nalang,0,0,0,1,,,,,,,
508,hindi worth it first time ko lang makakain dito pra sa isang libo hindi worth it may nakita pa kong ipis ang baho ng amoy dito kahet paupo kapa lang sa pila dun sa upuan amoy mo na agad hindi pinupunasan ung plato at baso pagtapos hugasan,1,0,1,0,,,,,,,
509,bad customer service ang bagal lahat your staff needs some orientation then first time in my life pa ako icharge ng left over charge sa dami kong kinainan na buffet na mas mamahal pa first time lng ako macharge without consideration,0,0,0,1,,,,,,,
510,last time na pumunta kami binigyan kami ng room sa 3rd floor napakainit sa loob mahina buga ng inverter nila halos di makatulog dahil sa init di pa gumagana sway ng inverter,1,0,0,0,,,,,,,
511,doesnt really have salmon sashimi as legit part of the buffet like nakatago and the server pabulong at patago sumagot when you request for salmon sashimi they gave,1,0,0,1,,,,,,,
512,ang asim ng gyoza parang may something sa amoy ng meat ramen is 510 beef gyudon 6510,1,0,0,0,,,,,,,
513,ayusin nyo serbisyo nyo fast food kayo pero umabot ng 45mins order ko 2pc chix at 2pc bsteak via grab ganon katagal according to rider mas nauuna pa sa take out at drive thru bakit d ba kami costumer nyo oo dumadaan sa rider ang order pero kami ang kakain,0,0,0,1,,,,,,,
514,bought tapsilog and tocilog for takeout sobrang tinipid yung serving unlike before hindi na siya deserving sa presyo niya mas okay nalang kumain sa karinderia halos kinalat lang yung tapa para magmukhang madami and ang bland na ng lasa compare sa karinderia masyado ng tinipid nakakadisappoint lang,1,0,1,0,,,,,,,
515,first of all im a foodpanda rider hindi sila nagpapapasok ng rider sa loob umulan man o umaraw sa labas kami mag aantay rider kung meron lang negative 100 star ilalagay ko dito apaka walang hiya hindi din ba kami customer,0,0,0,1,,,,,,,
516,maganda yung place maganda resort madumi sobra yung beach kaya nga ako punta ng beach resort para sa beach sana,1,0,0,0,,,,,,,
517,poor service bago maluto ang chicken 22 to 30 minstapos tissue lang tinatago pa nilahihingi ka ng tissue sasabihin walatapos meron palaworth 600 plus yung binayaran mo tapos tissue di sila makapag bigay,0,0,0,1,,,,,,,
518,first time ko bumili walang binigay na gravy,1,0,0,0,,,,,,,
519,very bad experience very poor service ang mahal ng pagkain nyo pero hindi worth it ang experience dun imagine food serve ng kulang kulang no condiments 4 slices of water melon pinalitan ng 1 slice of ripe mango lng then talong was not served nagbigay ng,1,0,1,1,,,,,,,
520,pumunta kami ng evening maiinit yung place nagorder kami ng pares lechon kawali at bone marrow mabagal ung service naiintindihan ko mukhng undermanned sila so eto na yung food yung pares swabe yung classic na pares medyo mahal pero ok lng yung lechon kawali undercooked i mean walang khit anong,1,0,1,1,,,,,,,
521,very dissapointed ako tasteless yong foodand ung crab and shrimp grabeng liliit not worth it for the priceang crispy pata malangsa ung lamanand the ice tea nakatatlong pitsel na maliit lang naman 600 plus na agad parang nestea lang naman,1,0,1,0,,,,,,,
522,so embarrassing wag kayo kakain sa branch na ito,0,0,0,0,,,,,,,
523,pumunta kami ng boyfriend ko last saturday at 3pm pero nakakain na kami ng past 5pm we are waiting for almost 2 hours ang dami pang vacant area pero di nila pinapasok hays di maganda ang service nila dito hays very disappointed,0,0,0,1,,,,,,,
524,yung attendant na nagdala ng gamit namin damaged my laptop instead of handing it over to us eh binitbit nya sabay sabay yung mga bag and nabagsak yung bag kung saan nakalagay yung laptop ko and aware sya na laptop yun being extra careful sa gamit ng guest nyo is,0,0,0,1,,,,,,,
525,they only give 1 plate 1 bowl per table and since i needed more i had to look for someone to ask for additional plate walang readily available sa ilalim ng mga buffet tables and when i approached one lady there ang dami nya pa tanong na kesyo sa server,0,0,0,1,,,,,,,
526,too less tapa serving and their liemposilog is to hard to chew baka pati knife di kayanin pati staff di courteous will never eat here again,1,0,0,1,,,,,,,
527,we came here last saturday and ordered baked tahong inihaw na tuna belly and liempo umorder kami don sa stall na nakayellow and red yung staff sabi sakin ng kasama ko di raw masyado luto yung tahong but i didnt believe him and since andyan na kinain namin,1,0,0,0,,,,,,,
528,doubled book we called a day prior to confirm our booking and they gave us a go take note galing pa kami ng zambales when we arrived they said they failed to inform us they didnt book us a room we arrived at 11pm restless expecting a room and got,0,0,0,1,,,,,,,
529,poor service terrible ordering system rude staff and not worth it check out other kbbq places ikaw na nga magluluto ikaw pa magsusulat at magiisip kung paano umorder this place was so disappointing,0,0,1,1,,,,,,,
530,very disappointed pasta very bland they charge extra for parmesan who does that nothing special i do not recommend we came in very hungry pero di padin masarap lol,1,0,1,0,,,,,,,
