Review #,Review,product,delivery,price,service
488,710 its fine kaso not for long walks talaga kasi mabilis magkaroon ng dents mabilis din dumating nung parcel may box din kaya walang dents pagdating medyo manipis nga lang and not advisable to wear daily if you dont want it to look overused overall its cute it rocks any,1,1,0,0
489,black super duper ang ganda po thank you so much seller,1,0,0,1
490,nice kaso mahirap lumakad awit na yan natutupi pero yeah sure nicee thanksss,1,0,0,0
491,9 fast shipping approved kaso yun box gutay gutay na and hindi masyado protected yun shoes incase mabasa tapos may white dust pero buti di sya nadikit exceeded my expectations naman with the product may onting lukot lang na part pero magaan sya suotin size up kayo if gusto nyong,1,1,0,0
492,maganda sya may zipper side by side white po yung order ko pero black po yung dumating mahina signal namin kaya di ako palaging makaonline pero okay naman po sya gusto ko lang kasi yung white para malinis at ang lakas ng dating makaelegant,1,0,0,0
493,ahmmkasya namn sya sakin kht di na nagadd ng size yun lang my yellow stain syaat black na dumi aun,1,0,0,0
494,maganda namann yung shoes kaso yung sole nya di ganun katibay pang 300 lang talaga sya good for pormahan na din pero wag masyado isuot lagi kasi di sya ganun tatagal meaning pweding madaling masira sa mga nag hahanap lang mg cheap boots pwedi to pero kung gusto mo,1,0,1,0
495,may little dents siya sa harap kitang kita pero maliit lang naman so goods pa din,1,0,0,0
496,its cute tho but i got disappointed abt na hnd masyado protect i paid it pa but hopefully the boots didnt damage at all,1,0,0,0
497,good maganda naman sya and magaan sa paa nice quality also so far so good cant wait to wear it on my ootd thanks seller,1,0,0,1
498,good thank you seller maganda naman yung product kaso lang masyadong malaki pala yung xl but lahat okay naman siya,1,0,0,1
499,intact ganda ng items thank you seller as requested ng brother ko bench na boxer brief ang mura pa sana makaabot next time sa sale,1,0,1,1
500,sobrang nice affordable and pwede na quality tama din sizes na pinadala glad i found this shop bagay na bagay din sa jowa ko,1,0,1,0
501,goods na goods pwede na sa murang halaga hindi ka na manghihinayang okay na siguro yung tela sabi naman na 100 cotton so goods na yun thanks,1,0,1,0
502,maganda yung tela and sakto yung size hndi kagaya sa iba na iba ina yung size maganda din yung garter nya kaya 5 star sakin to salamat sa seller and kay kuya rider salamat din shopee,1,0,0,1
503,mganda super gand po pangalawang beses ko nang order dito makapal po sya at malamig na tela po super ganda dito na kayo mag order thank u po complete yong order ko god bless u,1,0,0,0
504,great thankyou po ang bilis dumating sulit sya na meet nyo yung expectation ko will order again,0,1,1,0
505,good quality nkahnap rn ng underware n kasya ky hubby eto sakto tlga at hndi msikip will order again for sure,1,0,0,0
506,3 colors lang binigay sa 6 pcs photo and video not related mejo manipis yung tela pero pwede na recieve in 2 days,1,1,0,0
507,super high quality ang ganda ng quality 3 weeks ko na sya gamit matibay at ang gaan suotin thank you seller,1,0,0,1
508,astig maganda ang product walang naganap na pagkadismaya hindi naman din ako nag expect hindi na ako natutuwa sa kaartehan ni shopee sa pagrirate repeated symbols daw kahit wala naman,1,0,0,0
509,received my order thank you shopee at kay seller nagustuhan ng partner ko ayaw niya n gumamit ng brief thank you din kay kuya n nag deliver,0,0,0,1
510,cotton thank you so much shoppee and seller napakaganda more power god bless us all sa uulitin uli photo and videos not related,1,0,0,1
511,super fast delivery superb di ako makaget over hehehe thank you seller and yung packaging the best pa sa the best super dami ng bubble wrap and may karton pa sa uulitin seller thank you ulit,0,1,0,1
512,items received complete and in good condition ang ganda ng quality nkakatuwa po kasi ang mura lang i will order again thank you so much seller,1,0,1,1
513,mapagpalang araw sayo seller dumating na ang order ko sayo maraming salamat po at more power,0,0,0,1
514,maganda ung tela makapal at tama lahat ng sizes mabuti ito tama lahat pakicheck po ng mga sizes at colors bago nu po iship kong tama pra po d pumangit ratinga nu sayang gaganda ng item quality,1,0,0,1
515,received the items in good condition and in a nice packaging i will definitely buy again from this seller thank you,0,0,0,1
516,good quality mukhang ok naman ang tela smooth and silky sana di madaling mabutas tulad ng iba na ilang laba lang butas na pero eto mukhang ok naman thank you seller,1,0,0,1
517,ok nman siya kumpleto yung binigay pero magkaparehong brand yung binigay sakin ang order ko eh hm at bench kaso puro hm,0,0,0,0
518,okay naman na yung tela kaso yung mga kulay parepareho 2 dark blue 2 brown next time seller assorted sana lahat ty,1,0,0,1
519,good pwede na kaso yung iba medyo maliit dalawa lang yung size na sakto lang saken pero all goods pwedeng pwede na,1,0,0,0
520,maliliit yung sizes then dapat 2 briefs kaso 2 boxers yung dumating pero okay naman yung quality,1,0,0,0
521,nung una ang ganda ng telakaya nag order ulit akokaso yung dumating ibang iba sa una kong ordermanipis tapos yung tahi nababaklas anyway thank you padin for fast delivery,1,1,0,0
522,nice naman yung mga quality nila pero ang tagal dumating saakin thankyou seller,1,1,0,1
523,maganda ung shirt but yung bilog sa dragon may patche patche di ko sure kung design yun,1,0,0,0
524,maganda yung tela kaso ung print may butas butas idk if design yun pero okay na din,1,0,0,0
525,okay naman kaso ang panghe baket po ganun,1,0,0,0
526,medyu nadismaya lang aku kasi yung unang nabili ko sa ibang shop makapalmahaba sya pati yung bakal sa belly side unlike itung nabili ko ditu na manipis tas masikip pa sa bandang legs ehand yung bakal nya maliit lang din4 stars parin kasi kumpleto not sure kung oorder aku ulitthanks,1,0,0,0
527,the item was good shipped immediately makapal ang tela and good for 3xl nga talaga siya kaso yung packaging is directly sa jt na plastic agad wala man lang siya packaging na mas maayos tho maganda naman,1,1,0,0
528,ok naman siya kaso di man lang siya naka wrap ng plastic whatsoever yun lang,0,0,0,0
529,ok naman yung quality kaso hindi naka individual plastic diretcho lang sa courier pouch,1,0,0,0
530,ok nman quality nya para sa price ang ganda po ng girdle very comfy and ang lambot ng tela,1,0,1,0
531,maganda po siya talagang nag flaflat yung tyan and breathable problema ko lang po yung banda sa hita medyo masikip pero over all nice sya,1,0,0,0
532,thank you po sa pagdeliver ulit,0,1,0,0
533,ang cute ng facemask and ang mura pa sulit na sulit ang bayad yung square pants 9petot ko lang nabili so cheap pero ang cute nya sobrang nipis nga lang pero pwede na din ang maganda yung mga brief parang bench brief talaga na nabibili sa mga store nila,1,0,1,0
534,good quality accommodating seller wellpackaged item shipped quicklykaso po yung isang inorder ko na red may mancha pano po yun,1,1,0,1
535,ok nman yung mga items sakto lng sa quality yung price nya kaso medyo matagal lng talaga magship almost 2 weeks bago sya dumating dun sa probinsya namin will order again next time god bless,0,1,1,0
536,chiffon talaga yung tela kaso manipis halos see through na magsuot na lang ako ng pangilalim na short okay naman po salamat seller,1,0,0,1
537,really loved this one medyo maluwag lang yung garter pero pwede ko namang palitam para sumakto yung fit bet ko pang bumili ng other color,1,0,0,0
538,ok naman yung item tama din yung kulay na dumating sakinkaya lang ang tagal bago dumating mag travel pa ata yanok naman din ung qualitythanks seller,1,1,0,1
539,manipis pala sya akala ko kasi makapal pero okie na quality nya sa price nya magkasya kahit medyo malaki ang body moheheh,1,0,1,0
540,bilis dumating although may hindi pantay n pagkakagupit sa pinakalaylayan nun pants ok naman na nagawan ko n ng paraan mejo manipis pero dark colored kc kaya d mxadong halata all in all ngustuhan ko naman thank you so much seller at shopee,1,1,0,0
541,pweden cya s price n manipis kc eh ang bilis din ng nagdeliver,1,1,1,0
542,ok naman mabilis deliver kudos jt kaso nag note naman ako kay seller na sana iba iba design nung board short meron pa rin mag ka parehas gawin nalang namin couple short  ty,0,1,0,1
543,thank you responsive ang seller nagsesend sila na picture bago pinapadala,0,0,0,1
544,okey naman po medyo manipis lang yung square pants,1,0,0,0
545,fast deliverymanipis nga lng ang tela pero ok nman presko suotinthank u po lalo na kay kua jt na super bait,1,1,0,0
546,mabilis ang delivery  maganda ang items kaso ung faceshield na pambata mukhang luma na at mali ung isang salamin na binigay  i already told the seller na for boys pero color pink pa rin ang pinadala hays,1,1,0,0
547,dito sa more black iba ang tela nya para hindi sya chiffon or iba ang pagka chiffon nya pilipit din sa binti i think factory defect ito pero okay na din di naman ako choosey,1,0,0,0
548,mabilis naman dumating kaya lang may konting defect sa tahineeds improvements thnk u seller,1,1,0,1
549,okay lang po yung ibang items kaso yung isa is my butas sa bulsahan but all in all okay po yung service thanks,0,0,0,1
550,2nd order ko na 2 black 2 navy blue kaso ang dumating 3 black 1 navy blue anyways maganda pa rin naman siya,1,0,0,0
551,2nd order ko na ng item nagustuhan dn ng kaibigan ng mama ko thanks po ulit hnd na na picturan ih,0,0,0,0
552,sobrang nipis iba sa napurchased ko dati repeat order ko na ito kasi ok lang sa akin yong previous orders ko pero ngayon ang nipis sobra,1,0,0,0
553,ok lang di na xa pareho nong inorder q dating blackyung black kasi nong inorder q dati e mas malapad at mahabadi katulad nong ngayun,1,0,0,0
554,wellpackaged need mg shot ng double panloob kc manipis tela d xa mkpal but will order again,1,0,0,0
555,manipis lang talaga perfect for summer outfit lagyan niyo na lang cyclings para di masyadong showy,1,0,0,0
556,i ordered 2pcs f21 sando 1square pants and 1 hm leggings pero walang nakarating na leggings sakin ang nakarating sakin tatlong sando at isang square pants lang maganda naman yung item kaso dapat bago niyo ipadala double check sa order at item,1,0,0,1
557,wellpackaged kaso manipis tela anyway will order again,1,0,0,0
558,medyo manipis lang talaga kailangan mo magdoble pero okay pa din naman sa price since mura lang thank you,1,0,1,0
559,black try nyo rin sobrang ganda nito,1,0,0,0
560,ok bakit ganun ang ganda na sana eh comfy sa paa kaso may sablay sa coloring ng design sa harap nagmukha tuloy syang maruming tignan hindi pulido madaming sablay na pintura sa white portion pa nman pero salamat narin kay seller at shopee sana next time linisin nio muna bago,1,0,0,1
561,okay lang maganda sya and maganda thankyou seller kaso nakakainis lang yung isang inorder ko mali kulay binigay yun lang,1,0,0,1
562,item shipped immediately mabilis lang din siya dumating mga ilang araw lang rubber siya and good quality thank you seller,1,1,0,1
563,black ok sana kaso may ganito sa isang part ng slipperssana hindi agad mapigtalchineck po muna sana bago po pinadalathanks,1,0,0,1
564,okey naman  nagustohan ko  pero yung brown maliit lang d kasya sa paa kobut still satisfied thank you reseller,1,0,0,1
565,mganda sya kaso rubber pala yung design nya kala ko may pagka leather also maliit size nya saktong sakto sa paa ko gusto ko pa nman may onting allowance pero pwede na ganda design,1,0,0,0
566,maganda yung quality nya makapal at lakas maka sosyal sa murang halaga kaso di ko nagamit sa lakad ko kase late yung dating pero goods yung quality sana next time mas maaga yung dating lalo na maaga yung pag order hihi kaya 4star pero para sa quality 5star,1,1,0,0
567,ang solid neto ang ganda thankyou seller,1,0,0,1
568,mura for its price maganda sya tignan very classy kaya lang kung yung paa mo ay yung mabilis magsugat like mine hindi sya pwede sayo kase hindi sya ganon kalambot pero okay naman sya kung di naman mabilis magsugat skin mo,1,0,1,0
569,super better thank you so much po for the fast delivery and super nindot na product po,1,1,0,0
570,thank you seller ang ganda talaga nung sandal  satisfiedtalaga ako,1,0,0,1
571,plastic goods sana and maganda talaga kaso di ko sure if pwede png maikabit at maayos yung isa na natanggal yung design niya but maganda siya mali lang din ako nung kinuha ko na size kasi 3637 size ng paa ko pero medyo masikip siya for me so siguro para,1,0,0,0
572,maliit sya sa actual size binigay ku nlng sa kapatid ko,1,0,0,0
573,plastic but good maganda sya ang kaso lng mejo maliit sya sa akinsaka para sya sa payat ang paa yung akin kc parang paa ng lalake pero maganda syamabilis pa ang datingthank you seller,1,1,0,1
574,good maganda yung product yun nga lang maliit ang size order ko 40 maliit parin add 1size dapat thank you happy ako sa product,1,0,0,0
575,ok naman yung quality ng flat sandals till next order thanks,1,0,0,0
576,ok nmn at mgnda my dumi lng un isng black nxtime chck nyo po mbuti,1,0,0,1
577,sana tumagal thanks po,1,0,0,0
578,thanks sa fast delivery seller kaso hindi nasunod yong color na nairequest ko sayo kala ko pa naman umagree ka kasi nagreply ka sa chat ko but the item is good and cute sakto lang sakin thanks uli,1,1,0,1
579,kagaya ng ibang reviews may mga wrinkled parts po parang di maayos pagkakadikit ng gagawan ko nalang cguro ng paraan maganda pa naman sana im size 38 usually pero 39 kinuha ko di naman sya maluwag,1,0,0,0
580,pareho yung kulay pero d ako sure kung pareho ba naorder ko kasi parang d naman pero ok lang sana kaso yan nga parang dinikit lang cya na plastic may mga kulubot pero thank you parin po,1,0,0,0
581,okay naman sya kaso parang mabilis lang sya masira tapos may crack yung isa makikita naman sa picture pero okay narin naman sya considering its price thank you,1,0,1,0
582,cream maganda naman bagay sa paa ko kaso may dumi siya sa gilid na hindi natatanggal okay na for its price dahil mura lang kaya plastic thank you seller i ordered nung 99 sale september 13 dumating na,1,0,1,0
583,dito namn tama nmn nabigay kaso siza problema haha but sge oorder ako ule no choice pero if di nanamn tama  dina tama yon hahahaha,1,0,0,0
584,mas better toh dun sa rubber na nabili ko rin diro kasi soft and light kaso sana may bubble wrap kasi yung 1st purchase ko nagkaroon din ng parang ganyan since soft medyo madali magkaroon ng gasgas,1,0,0,0
585,gandaaa kaso halatang madali lang masira pero buy naaaaa fghdfbjgfvnjvgh hurhue bbmghhgfgjjhgggfxdvbbnngoooooooo,1,0,0,0
586,maganda naman siya kaso super lambot niya feeling ko mabilis siyang masisira yung bottom part is same sa feeling ng malambot na tsinelas medyo nakakatakot suotin for long walks true to size naman siya and sakto sa paa ko medyo maluwag lang yung straps for me all in all okay,1,0,0,0
587,its made of plastic but still look presentable its nice naman kaso may mga minimal scratches and parang kapag nilakad ng matagal it will ripped off may weird noise din kapag nag lalakad i dont know if that shoes suppose to omit those kind of noise still thankyou sa mabilis,1,1,0,0
588,ang ganda ng sandals ang cutie daw sa paa ko hihi 5 stars sana kaso ang tagal tagal nga lang nashipnadeliver kahit tru shoppepay naman pero worth the wait hindi ako binigo ni seller kahit hindi sya nagsend ng picture ng item before shipment thank you seller thank you shopee,1,1,0,1
589,nagustuhan naman sya ng mom ko bagay yung kulay sa paa nya kaso medyo weak lang dun sa gilid pero keri naman sya for its price mabilis din shipping,1,1,1,0
590,classic thank you shopee good to go sandals kaso parang may konting sira sa gilid i hope magtagal to kht mura,1,0,1,0
591,ok namna yung item for casual and formal pwede kaso may mga slight damages sa mga gilid may mga excess na parang di natanggal kaya kita sa lines but worth the price pa rin since mura lang naman siya di na masama overall ok namn sa packaging sana maimprove pa,1,0,1,0
592,order received 4 star lang maganda naman kaso rubber pala siya pero tama yung items kaya salamat padin,1,0,0,0
593,nice naman kaso need mo mag size up kaso maliit pala siya thank you god bless kajaksuhds akkahsjshs djsjsjs jsksjjsksj dksikshs,1,0,0,0
594,magaan pag sinuot plastic sya kaso medyo madumi at medyo may damage yung taas thank you pa rin po,1,0,0,0
595,okay naman mabilis dumating kaso medyo may damage sya sa gilid okay na naman for the prize and malambot sa paa thank you shopee seller courier and rider,1,1,1,0
596,ang mura hehe ganda rin sa paa yung kulay na napili ko kaso nahihigpitan ako sa gawing dulo masikip sa paa pero sa toes all goods lang may space pa,1,0,1,0
597,photo and video for points only  receive items  kaso bakit ganun mukang madumi tapos may uka  pero pede na pagtyagaan kase mura lang naman sana lang tumagal salamat padin,1,0,1,0
598,ang ganda ng itemmssss bilis pa dumatinggg kaso i will just give you 4 stars dahil may butas yung isang item still thank youuuu seller kayo lang yung nakita ko na mas muraa ang items sa shopp,1,1,1,1
599,okay naman sya for its price kaso may dumi at may gasgas sya ewan ko kung matatanggal pa yung dumi pero sana matanggal pa pero mura naman sya kaya okay na rin,1,0,1,0
600,ok lng ok namn xia kaso lng yung pinakatapakan ung problem ko medyo d xia gaanon kaparehas ng nasa picture disappointed lng ng konti pro ok nalng din sakto namn sa size and ung color  thank u pa din,1,0,0,0
601,good maganda siya for its prize pwedeng panlabas at panloob kung masinop ka sa gamit at lagi mo tkng nililis mukhang bago kaso mabilis kumapit ang dumi,1,0,1,0
602,maganda naman yung slippers pero yung color lang green kako kaso yellow green naman pero okay lang maganda naman,1,0,0,0
603,brown hays maganda sana sa paankakaputi ung color kaso sna dapat dinagdagan q ng isai mean 36 order size q tas hnd kasya sakindapat 37 pla kc masikip ung 36but anyway thanks pdin seller and kay shopeealso sa delivery rider,1,1,0,1
604,maganda sana kaso ung sizing lang ang prob if i were you add 1 more sa size mo kase hindi sya accurate tho my mama still like it i recommend and thank you seller,1,0,0,1
605,nice quality medyo mabigat  okay ang appearance ny kaso add 1 size mas maliit xa sa size,1,0,0,0
606,keri na maliit pala ssize netokorean sizepalpak nanamanhahapera san nag advice po kayo na need mag add ng sizedi po kasi sya standard sizewell kasalanan ko na din kasi di aoo nagtanong,1,0,0,0
607,ok maganda po sya nagustuhan ko po thank you,1,0,0,0
608,maganda sya makapal yung kaso yung parang natatanggal sya agad parang madaling masira but all goods,1,0,0,0
609,good ung sandals anytime kapag natapilok ka pde mapigtas hndi ayos ung pagkakapasok nung mga straps sa butas,1,0,0,0
610,sa wakas dumating nadin kaso ang liit pala sakin huhu sayang so no choice ako binigay ko nalang sa anak ko pero thanks pdin sa seller pati nadin sa nag deliver hehehehe muah,0,1,0,1
611,1010 maganda nagpasobra ako ng 1 size and sakto lang sya nung sinukat ko so i suggest kung kukuha kayo better magpasobra kayo kasi medyo maliit ang sizing nila pero all in all goods yung item thank you seller,1,0,0,1
612,not sure pa kung matibay maganda lalo na ung black sakto lng sa size na 38 pero ung pink nakalabas naman ung tahi maganda sana kaso baka mapigtas agad,1,0,0,0
613,correct color ganda ng quality ng item love the color too,1,0,0,0
614,iba sya sa picture second order ko na kasi ito kaso sa ibang store pero okay lang naman mura lang naman,1,0,1,0
615,maganda sya tama yong size nya nagustohan ko kaso yong parang sticker nya na may tatak na fashion madaling matangal kay kay langang lagyan ng shoes glue,1,0,0,0
616,dirty white maganda naman sya kaso maliit sya sakin huhu supposedly 38 to 39 ang size huhuhu no return no exchange pala,1,0,0,0
617,true to size wel packed nmn ang mga items kaso my prang hiwa ung camelkhaki n slippermy mga dumi dn ung wyt sna matangal pgnilabhan o nilisanmanda s paa at malambot sna mgtagal thnk u seller at ky kua courier,1,1,0,1
618,rubber goods naman sana kaso mali yung color na binigay sakin cream ang order ko pero ang binigay iba haixt and ang size maliit size up kayo,1,1,0,0
619,45 maliit ang size but it looks good kaso maliit talaga size 7 ako so i ordered 3637 yon di talaga kasya,1,0,0,0
620,good but ung size nya tlga nag add na nga ako kc sabi sa review maliit sya hahaha instead of 3637 ang kinuha ko 3839 kaso shooot ang liit pdin hahahah,1,0,0,0
621,masakit sa paa yung strap na part nya kse matigas and maliit ang sizing nya maganda naman sya kaso masakit sa paa yung sa strap na part kse siguro maliit ang sizing at matigas yung part na yon siguro next time mas malaking size nalang kse di accurate ang sizing,1,0,0,0
622,good media not related goods naman sya kaso di na batatanggal yung pagiging photochromic kineme nya ket anong tagal nya na nakatabi,1,0,0,0
623,maganda sana sya kaso may gasgas yung salamin at maluwag yun turnelyo nya tapos naipit pa yung lalagyan sana sa uulitin pag order ko ayusin naman yung items bago nyo po ipa deliver kasi sakto po bayad ko para sa items pag dating dito may sira thakkk youuu seller and,1,1,0,1
624,silver good naman sya maganda kaso ang deniliver syang may yupi at ang sabi mayy box pero denwliver wala naman,1,1,0,0
625,safe and good condition naman maling color yung sinend samin white ang order namin pero pink yun dumating gusto sana papalitan kaso need na nya ng tumbler tomorrow,0,1,0,0
626,4 stars lang kasi wala yung brush its my second time ordering in this shop with the same product the first one is a gift for my bf and merong brush yung kanya so i decided to order for mine as well kaso wala namang brush,1,0,0,0
627,yas maganda naman kaso ibang color dumating black color instead of dark blue pero its okay maganda parin naman,1,1,0,0
628,maganda sya matagal mawala yung lamig nya kaso sabi may free brush wala nman,1,0,0,0
629,maayos naman iyong item para sa medyo malalapad ang mga paa ito which is not that suitable for me ang kaso lang dito ay malaki siya sakto sana kung hindi na ako nagdagdag ng isa sa usual size ko still thank you for the service though,1,0,0,1
630,for me its so soft sabi sa review true to its size kaya di ako ng nag add up kaso pagdating maliit sa akin ang sarap pa naman sana suot sa paa napakalambot nya,1,0,0,0
631,rubber plastic cute yung sandals kaso so lang yung strap medju mukang madalinlang mapigtas pero okay lang d nmn everyday gagamitin thanks pa din po,1,0,0,0
632,ganda kaso medj maliit ata sakin size 40 hays pero oks na rin nga pala wag natin sayangin si atty chel diokno para sa senado ganon din si carmen zubiaga para sa mga pwd representative sa senado,1,0,0,0
633,order received i ordered it last 1010 siya pinakauna nagdeliver hahaha anyway ang liit ng 40 hahadapat 42 kinuha ko kaso wala sila nun hahaha may print ng fashion ung black nauwe kela mudra ung binili lol,1,1,0,0
634,order received  worth the price and super ganda  perfectly fit on me tama din ung size na naibigay  will order again soon thank you seller,1,0,1,1
635,thank you seller super ganda at malambot s paakaya lang mali ung size nung isang pinadala,1,1,0,1
636,suki na ata ako sa shop na to magaganda nman kasi ang mga items at mura complete orders as usual thankyou so much seller,1,0,1,1
637,sa murang halaga okay sya syempre wg mag expect na sobrang ganda ng quality pero super nice na nito for its price thank you,1,0,1,0
638,parang ordinary lang na sandal tamang pambahay lang thank you seller at sa nagdeliver salamat shoppee god bless all,1,0,0,1
639,5 starts para sa maayos at magandang quality ng slippers thank you po,1,0,0,0
640,super ganda thank you so much seller sa uulitin thank you din sayo kuya rider kahit gabi na ng ddliver ka pa godbless both of you,1,0,0,1
641,i got my 5 orders thank you seller kudos to mabait na kuya riderhappy new year everyone,0,0,0,1
642,subrang ganda po ng product niyo nagustuhan po namin will surely buy again po thank you,1,0,0,0
643,mabilis aya actually dumating and very quality product thank you seller well packed din sya definitely will going to order again,1,1,0,1
644,mganda yung quality khit tag ulan pwde xa suutin thank u shoppee,1,0,0,0
645,received ko na po i love it and satisfied po ako sa product maganda thank you po,1,0,0,0
646,medyu natagalan lang sa pag dating pero ok naman yung item thank you seller,0,1,0,1
647,ang gaganda po ng items thank you seller thank you shopee at thank you rin kay kuya na nagdeliver sulit talaga ang pera mo dito,1,1,1,1
648,ang cute thabkyou seller nice product excellentquality pasok sa price nya super nice i will order again next time iba design naman thaks,1,0,1,0
649,ayun natanggap qo na din mga orders qo kumpleto nman lahatsana lng mgtagal thank you seller thank you shopee,0,0,0,1
650,maganda naman po magaan lang den sya sa paa thank you seller,1,0,0,1
651,mabilis ang dating ng items worth it naman sa price nia na less than 200 including shipping fee i think d cia masakit s paa dhil rubber nmn,1,1,1,0
652,malambot sa paa at maganda thank you shopee second order ko na to sa shop niyo talagang maganda siya till my next order,1,0,0,0
653,okay naman for its price did not expect much kasi 59 pesos lang naman received in good condition well packed thank you po,1,1,1,0
654,good on its price maliit ang zise so i suggest mag add ng 1 size to your actual maganda naman sya nothing to worry mukang matagal masira since its material is flexi and fast delivery din very accomodating si seller,1,1,1,1
655,perfect po talaga medyo mabilis ngayon ha nauna pa ito dumating kisa mga nauna kong order thank you so much complete orders konext time againkeep safe,1,1,0,1
656,marami pong salamat sa shop na ito dumating na po parcel ko lahat kompleto at maayos pati choices ng kulay ko ay nasunod po ni seller marami pong salamat din sa gift na jogger nakakatuwa po at masaya po ako sa parcel ko marami po talaga salamat sa inyo salamat,0,0,0,1
657,sobrang saktu po salamat po talaga seller youre such a great seller ive know at nag sisend pa po kayu nang picture before you ship subrang bait nyo po akala ko mahirap mag assemble simple lang pala complete na complete po walang labis walang kulang salamat po talaga subrang salamat,0,0,0,1
658,maganda ang tsinelas naka dalawang order naku dito sa shop natomatagal masira manawa ka nalang pangbahay at panlakad worth it ang presyo love this shop highly recomended at bilis shipping din sila salamat seller salamat shopee sa free shipping,1,1,1,1
659,affordable price peru ganda nya,1,0,1,0
660,second time ordering super ganda ng quality good for the gift this xmas thank you seller and sa ridertama ang mga color and ilang pieces super worth it for the price,1,0,1,1
661,super cute and comfy what you see is what you get gusto din ng mama ko so i will order again ibang color naman thank you seller and shopee,1,0,0,1
662,good quality yung product and low price which is pasok sa budget my costumers like it thank you shoppe thank you seller thank you jt,1,0,1,1
663,beautiful colors and design nakarami na din ako ng nabenta nitonagustuhan din ng mga costumer kosarap nman kc sa paasuper comportable at hindi masakit sa paabibili uli ako sa sunod,1,0,0,0
664,super ganda ganda nang item at mabait pa ang seller nagbibigay nang freebie every order ko thank you so much god bless sainyong business,1,0,0,1
665,ang product na nabili ko po dito ay okay naman po di ko lang sure if magtatagal ung products nila mabait po ang seller na ito,1,0,0,1
666,mabilis dumating maayos ang packaging salamat po pag naubos na po o order ako ulit sana mag sale po ulit,0,1,0,0
667,quality in a low pricethank you seller and kuya rider mabilis ding dumatingi will order againhighly recommendedthanks,1,1,1,1
668,this time kasya na sakin yung size 39thank you seller for this wonderful not so cheap slipperswill order again,1,0,0,1
669,thank you  ang gaganda tlaga nila maliban sa maganda complete orders at tsaka tama yung mga sizes niya,1,0,0,1
670,dhil kulang stock nila hinaluan nia ng nd nia ka presyo hayy piro legit naman ang items nila,1,0,1,0
671,thank you napaka bilis naship maliit nga lng skn add 1 size pala dpt pero ang ganda,1,1,0,0
672,thankyou po super bilis dumating maganda po siya napaka mura pa po,1,1,1,0
673,napakaganda naman ng sandal na to hindi ako nagkamali sa pagbili tsaka mura pa sya kahit mababasa hindi masisira thank you shoppee,1,0,1,0
674,maganda maganda at mura lang bili ng delivery thank you,1,1,1,0
675,thank you seller well packaged ang items at maayos ang pagkakalagay niya walang sira pang ilang beses kona nag order dito still satisfied customer ako will order again,1,0,0,1
676,rcve item today super sa ganda sa murang halaga may pag yayamanin slippers kna bongga pa sa ganda pag 4th order sa shop na ito at di ako nag sisi sa mga naorder ko una sa nanay ko at nagustuhan nia kaya order kmi ulit ibang kulay at gaganda mga,1,0,1,0
677,all items complete what you see is what you get good for its price di ganun ka superb yung tahi but it will do nice shop for affordable korean goods keep up the good service,1,0,1,0
678,ang ganda po very affordable and nice quality thank you seller,1,0,1,1
679,ang ganda promise worth it bilhin ang bilis ng shipping what you see is what you get ty recommended shop talaga go,1,1,0,0
680,excellent super ganda di sayang ang pera,1,0,1,0
681,pero cutie naman po siya and nagustuhan naman po siya ng binigyan ko po thanks po sa seller and rider po,1,0,0,1
682,apricot hindi ko namn expected na ganito sha kaganda may god  super satisfying buyer hehehe  thankyou seller,1,0,0,1
683,maraming salamat po sa mga order o receive completely at walang damage recommend always your shop godbless po,0,0,0,1
684,grabe super ganda mukhang matibay at mamahalin ang datingan ng sandal na ito excited na ako gamitin sa lamyerda ko pag di na ecq sa lugar na pupuntahan koadd 1 size kasi ako 37 sukat ko pero buti 38 inorder ko kaya swak na swak,1,0,0,0
685,so nice mabilis n deliver order ako ulit as in today na,0,1,0,0
686,good parcel received all items are good at kumpleto naman will order again pag nakaipon na ulit ng paorder salamat sa freebies na socks ang cucute thanks to seller and kay kuya rider god bless po,1,1,0,1
687,all order are complete grabe sobrang bilis din na dumating gulat nga ako dumating agad thanks so much seller more power  will order again soon,0,1,0,1
688,received item earlier than i expectedmaganda and comfy sa paa and the seller super approachablethey informed me before shipment ng itemthank you,1,1,0,1
689,tama lahat ng order ko thank you sa shop at nasunod ang kulay at design na bet ko will order again next time,0,0,0,1
690,maganda at malambot very affordable hindi kagaya ng dati kong binili na flat nito ang tigas sa paa thanks seller bilis pa ng shipping,1,1,1,0
691,thanks seller lahat order ko walang mali lahat nasunod sana lahat ng seller katulad mo god bless,0,0,0,1
692,thank u po maganda po mga item nnyo salamat shopee and ky kuya n ng delivergod bles po,1,0,0,1
693,ang lambot sa paa nagustuhan ng mother ko ang bilis din dumating basta jt thank you seller and kay kuyang rider,1,1,0,1
694,very nice ang quality ng sandals tsaka isa lang order ko na white na slipper pero dumating dalawa so far di naman naging tatlo binayaran ko e claim ko na din siya as a freebies ni seller i recommend this shop might order next time thanks again,1,0,0,1
695,thanks sellerat sa delivery boy comfortable sa paamalambot sia,1,0,0,1
696,super gaganda ng slippersnakadami na rin ako ng nabili ditonagustuhan nman ng mga buyer kotama lahat ng color at sizes ang pinadala ni seller kaya hindi nakakadalang bumili,1,0,0,0
697,medjo maluwag lang yung sa may strap para sa mga malalapad yung paa maganda sana kaso nga medjo maluwag fast delivery din,1,1,0,0
