Review #,Review,product,delivery,price,service,explanation,,,,,
449,item arrived safe  first time to try this product so far ok naman sya  sana effective para ill buy another  salamat shopee,1,1,0,0,The review discusses delivery.,,,,,
450,maganda siya for cleaning pet fur kasing mahirap linisin yun and nakakapick up siya ng dusts pero d siya nagppick up ng tofu litter sand pero keri lang tska lagi to the left ikot niya haha,1,0,0,0,The review focuses on product functionality and performance.,,,,,
451,excellent serve its purpose nagustuhan ko malakas magsmoke and hindi malakas sa power dahil powerbank gamit ko cute and istitik thanks,1,0,0,0,The review appreciates product efficiency and look.,,,,,
452,fast delivery expected ko matatagalan pa bago dumating sakin kasi overseas pero hindi pala thank you seller,0,1,0,1,The review is about fast delivery.,,,,,
453,honest review tayo ang ganda niya grabe ang tagal nga lang dumating halos 1week inantay ko tapos hindi pa responsive si seller but have to admit na maganda yung quality ng prouduct nila at may free pang sticker,1,1,0,1,This review appreciated product quality and shipping.,,,,,
454,magandalaaaaa lahatt superrr nice quality at di ka talagaa malulugi hahahhahhahaahahhahahhahahahahhahahhehrhhehehhehhihihuuiu,1,0,0,0,The review highlights the quality of product.,,,,,
455,saktong sakto sa kapatid ko  salamat at nakahabol sa panregalo sa pasko nagwoworry pa naman ako kasi akala ko di makakaabot sa dec 24 buti nalang salamat jt ang daming parcel kaya hindi nila maasikaso agad salamat nakahabol,0,1,0,0,The review focus on the shipping.,,,,,
456,thank you seller ang bilis ng shipping ang delivery legit dito guys long lasting tlaga ung scentayan kita nman ang dami n nman pa ordervery accommodating din ang seller ditotnx po sa freebiewill order again,1,1,0,1,The review is about shipping and delivery and mentions product quality and the seller.,,,,,
457,maganda siya malinaw naman yung ilaw pwedeng pwede sa mga pictures and videos wala naman akong nakitang sira maayos yung packaging safe na safe,1,1,0,0,The review is focused on the product functionality and packaging.,,,,,
458,super ganda kaya sulit ang bayad tas malaki pa pwede kasya ung baby ko at ung 3yrs old na panganay,1,0,1,0,The review points out the price and look of product.,,,,,
459,received immediately well packaged doble yung plastic tama yung item na pinadala at no damage thank you seller at thank you rin kay kuyang rider na mabait,0,1,0,1,The review praises packaging and thanks seller and rider.,,,,,
460,order received medyo nalate lang ng pag rate item was well packed and shipped immediately thank you seller more power to you,0,1,0,1,The review appreciates seller because of shipment.,,,,,
461,item received thankyou so much seller and shopee for this product sobrang mura 16php lang hehe ginagamit na rin namin ngayon hehe,0,0,1,1,The review focus on product price and seller.,,,,,
462,maganda ang packaging ng product malakas din umikot yung fan kahit 1 press mo palang sya and lastly mabilis din dumating kudos to seller and rider,1,1,0,1,The review appreciated packaging, functionality, and shipping speed.,,,
463,ganda d ko sha bet mashado pauce ng pauce ung music ko tas bigla nlng nawawala ung sound pero high quality sounds nya sana may mabago po dito hehe,1,0,0,0,The review focuses on the product and functions.,,,,,
464,for rain purposes bilis nya at yung texture nya smooth and silky ang ganda ng payong na puede gamitin salamat shopee,1,1,0,0,The review appreciated product texture and mentions delivery.,,,,,
465,the best purchase in shopee,0,0,0,0,This is an overall positive statement.,,,,,
466,ok sya for small bags helpful to para palagi padin may payong kht small ang bag,1,0,0,0,The review focuses on product functionality and size.,,,,,
467,good maganda po and matibay sarap sa paa pang sushalahh  oorder pa kami pang regalo,1,0,0,0,The review appreciated product look.,,,,,
468,nakakatuwa at cute ng mini mirror plus may fan pa pwede dalhin lalo pag maliit lang na bags gamit kothank you po for the complete orders and working lahatsa uulitin,1,0,0,0,The review appreciated product, mentioning completeness.,,,,
469,no pic kasi ginamit na agad ng pinagbigyan ko very good product thank u thank u satisfied client here,1,0,0,0,The review focuses on positive product feedback.,,,,,
470,as usual the items are superb thankyouuuu thankyou  will definitely order again order na kayoooo godblesssssss,1,0,0,0,The review is mainly focused on good items, referring to product features.,,,,
471,gotchaaaa how many times nako umoorder dito hehehehe super bait ni seller lagi syang nag reresponse and yong shipment mabilis thankyou thankyouu po pati kay kuya rider order po ako ulet,0,1,0,1,This is focused on seller and delivery, commenting on responsiveness and speed.,,,,
472,complete items  ang ganda walang damage  bilis din ng shipping,1,1,0,0,The review focus on product completion and delivery,,,,,
473,maganda po yung quality tsaka mabilis yung shipping 37 po size ng paa ko pero inorder ko 3839 pero mas sakto,1,1,0,0,The review appreciates product and shipping.,,,,,
474,super sulit wala ako masabi sa gaganda ng mga items tlgamapapa order ka ulit sa sobrang ganda ng mga itemsorder ulit ako very recommended store na to,1,0,0,0,The review appreciates product.,,,,,
475,good quality i like the color also very classy perfect to the office i will surely buy again so glad i saw this on tiktok hehe,1,0,0,0,The review points out product.,,,,,
476,soo cute ng mga socks maliit lang pala yung mga flush toys thank you,1,0,0,0,The review is about the product.,,,,,
477,tama ang dumating na color ang nice nya ang ganda din ng pagkakapackage tinesting ko xa at working xa ang linaw din ng dating kapag tumatawag sa cp thank you,1,1,0,0,The review focus on product color, packaging.,,,,
478,sakto langbut wait wrong colorpero cge ok na ringthankyou,0,1,0,0,The review points out wrong product color delivered.,,,,,
479,mgnda po ung itemsakto lng sa baby kodi sya maluwagat mukang comfy syang isuotthankyou seller,1,0,0,1,The review focuses on product and mentions seller.,,,,,
480,i just got it complete naman ang item and okay ang packaging no complain and definitely will order again,0,1,0,0,The review appreciates packaging.,,,,,
481,solid maganda sya quality pretty ang kulay hind masakit sa mata pag sinuot totoo na umiitim pag naarawan at ang shala nya tignan,1,0,0,0,The review focus on the quality and color of the product.,,,,,
482,thank u seller for shipping the item immediately honest review  okay na din ang quality sa binayad mo aarte ka pa ba recommended sa mga naghahanap ng mura pero mejo may quality the bad thing about the jogger naghihimulmol siyafor reference xxl fits perfectly sa 54 ang height kudos,1,1,1,0,The review is about price, quality, and shipping.,,,
483,great ganda po ng wall paper at nung pang flat hnd ko lang xa nalagay pa lahat kc medyo bc pa pero sure ako na oorder ulit ako recommended shop,1,0,0,0,The review points out product looks.,,,,,
484,super ganda and ok na ok cyang gamitin lalo na kapag brown out  thankyou seller  may konting bitak sa likod pero walang depirencya when i used it ilove it very much,1,0,0,1,The review praises product for a useful purpose and highlights the seller.,,,,,
485,thank you po ang ganda worth it po order ulit ako sasunod at sempre thank you sa asawa kong rider,1,0,1,0,The review appreciates the price of the product.,,,,,
486,hindi ko pa alam try ko din po dumating na po yung parcel ko hindi ko pa sya na try thank you,0,1,0,0,The review focus on parcel.,,,,,
487,super cute po nito ang comfy sa paa kahit all day ka magstroll or gumala pero sadly hindi kasiya sakin yong inorder ko well mali kasing size ang inorder ko kasalanan ko rin pero sobrang classy niya talaga guys bili ako ulit nito sa payday ang responsive rin ni seller,1,0,0,1,The review points out product appearance and responsive of seller.,,,,,
488,thank you seller maganda ang quality nang productsang bilis nakarating sa akinnagustuhan din nang buyervery accommodating sellerexcellent quality din po ang product,1,1,0,1,The review talks about product quality shipping and accommodating seller.,,,,,
489,ang bilis dumating maganda ang item kung ano ung nasa pic ganun dn tlga sa personal very affordae and worth it thank you selller i recommend and i will order again,1,1,1,1,The review highlights product delivery and price.,,,,,
490,kakainis sira un isa aduptor nya ayw gumana pero na sindi pareho un alawsayang nman hindi magagamit un isa sabi ko sa message ko paki check muna bago ship out,1,0,0,0,The review discusses product functionality.,,,,,
491,ok naman sya poor packaging lang kase nakalagay lang sa isang pouch no bubblewrap and no box sobrang delay ng shipping based sa screenshot d naman kasalanan ni seller anyway thanks,0,1,0,0,The review appreciates product and mentions poor packaging and shipping.,,,,,
492,good thank you seller completed and no damage st all comfortable suotin hindi masakit sa paa sana magtagal thank you,1,0,0,1,The review highlights product completeness.,,,,,
493,nice po item very handy mabilis din nkarating po item thank you seller sa uulitin,1,1,0,1,The review focus on product and mentions fast shipping.,,,,,
494,some lose threads here and there but not really a problem the color and the look is as it is in the picture catalog and had a pleasant surprise that the lace is on the sides,1,0,0,0,The review appreciated the product.,,,,,
495,magandaaaaaaaa magandaaaaaaaaaaaa basta magandaaaaaa 5 star sulitttttt thankyou din sa freebies stay safe god bless,1,0,0,0,The review is about the product.,,,,,
496,pmay damage yung beige sandals maganda naman sya kaso yun ngamura kasi salamat padin,1,0,1,0,The review highlights product and price.,,,,,
497,worth it thank you po narecieve kona po ung order ko ang gaganda ng mga ipit at kung ano ung nakikita nyo sya naman pong totoo pagdumating again maraming salamat po more power and god bless po sa ating lahat till next trans,1,0,1,0,The review focus on worth it product.,,,,,
498,worth it hindi kayo magsisisi very smooth affordable hindi rin siya delaylaggy sakto lang yung laki kasing laki ng bolpen okay siya sana tumagal sakin haha nagustuhan ng ate kooo salamat shopee uwu,1,1,1,0,The review mentions size.,,,,,
499,very good malambot ang tela at maganda salamat sa mabilis na pag ship ng produkto seller god bless,1,1,0,1,The review is about product delivery.,,,,,
500,super ganda nung item wala lang actual pic kasi tinatamad nako magpic hehe mag oorder ako ulit nito sulit na sulit salamat po seller,1,0,1,1,The review mentions worth it product and seller.,,,,,
501,good day  ambilis dumating ng order ko within 3 days dumating na thank you seller may free small wipe and ridergodbless,0,1,0,1,Fast delivery and thanking the seller.,,,,,
502,love the color love the design maayos ang item ngusthn k cya at mlki pla sya akla ko mliit lng halos half ng bed nmin skop nia very worth it to buy thank u seller,1,0,0,1,Good product, worth the buy and thanking the seller.,,,,
503,good maganda super worth it ang pag bili ko ang usa ani is for my friend and na gandahan siya thank you,1,0,0,0,good and worth the buy.,,,,,
504,palpak naman inorder ko iba iba sizeok na sana at maganda kaso iba iba sizetapos inorder ko ng 15 payday at pang reregalo ko sana ng christmaskaso di agad dumatinghayss ano bayanpero salamat padin binenta ko nalang kht lugi ako,1,1,0,0,Different sizes delivered,,,,,
505,maganda xa sa paamalambot at very comfortable sa paa pangtrabho man o pangjogging pwedeng pwede mu xa gamitin,1,0,0,0,good for feet, soft and comfortable.,,,,
506,solid to guys ganda ng product,1,0,0,0,good product,,,,,
507,5 star salamat seller and shoppeeemaayos na dumating ang product at original talaga yung bag plus no damage,1,1,0,1,good service for the product,,,,,
508,di mo need hawakan lagi ok nmn sy medyo maingay lng ipadala ko san s school ng anak ko kc mainit daw s room kaso maingay malapit p s tenga bk di mkpg focus anak ko s pg aaral o kay teacher but it serves nmn s purpose nya kaya,1,0,0,0,good, noisy,,,,
509,nice true to its size nice color and fabric its my 2ng time to order thank you shopee and rider salamat ng marami hangang sa uulitin,1,0,0,0,Product assessment,,,,,
510,25 pero sakto lang sakin i really like yung color light grey nakaplastic at mas okay sya compare kay black na hindi and yung garter ay mas loose kesa kay grayit looks like new tlaga yung greybut its okay mura lang naman sya,1,0,1,0,Product assesment + price,,,,,
511,pre order pero ang bilis dumating perfect pra sa maseselansana lang talaga nkaka purify sya ng airkahit wlang remote pde sya gamitin dahil touch screen naman po sya promote ko po ito sa mga prenship mo thankyou kuya ridertatandaan ko po name mopramis babawi ako sayo ng tip s susunod,1,1,0,1,speed delivery good product,,,,,
512,good ito how many times na ako dito nabili,0,0,0,0,General statement,,,,,
513,good quality new buyer po ako nto maganda po sya sulit sa price will oder po uli pag na ubos slamat po,1,0,1,0,Good quality, new buyer and good price.,,,,
514,sana manalo na sa next maganda naman yung binigay and gusto ko den siya wahhhhhan sjsjsbabeh dndjdhebdhdhejekske djdjdhxjdbtjgovpg glhphlypyktrnej ndieoeoaoa nfmrekiwwk ktmttoro,0,0,0,0,General,,,,,
515,ang handa niya pero masikip na pala ung 32 sakin order nalang ako ulit  thanks seller,1,0,0,1,the size is too tight,,,,,
516,black super nagustuhan ko sys malambot sya sa paa,1,0,0,0,I like black and soft.,,,,,
517,good complete items fast delivery super ganda worth the price salamat shopee salamat seller and rider,1,1,1,1,Complete itema, ganda, fast delivery, worth it,,
518,fast charging nga sya sana mag tagal thank you po,1,1,0,0,fast charging + thankyou,,,,,
519,manipis tela ng peanuts pero oks na for its price thank you,1,0,1,0,thin fabric but its okay for its price,,,,,
520,maganda siya pero manipis lang yung tela kailangan naka cycling kung susuotin sa labas ng bahay mura lang naman so sulit nadin thank you so much,1,0,1,0,Good, thin, mura,,,
521,ganda po ng pants nagustuhan naman ng nagpa order sakin nice na nice yung quality will order po ulet soon thank you seller and sa rider,1,0,0,1,good quality and thank the seller,,,,,
522,nakuha ko na maganda siya kompleto at nagana sana tumagal siya medyo amoy plastic nga lang pag nion siguro dahil bago thank you seller and shopee,1,0,0,1,got the product, complete, amoy plastic,,,
523,nagagamit both sides ganda nito pag naglalaro ako lagi kong ginagamit yung mga games na magddrag ng mga kineme like yung sa fill the fridge ganon sarap nya gamitin hindi late yung pag movensa phone,1,0,0,0,Can use both sides and good for gaming,,,,,
524,i give 4stars dahil ang item ay ok nman pero ang cellphone menu is iba sa expected ko na nkalagay sa image post nila sabi new version daw don lang ako na disappoint kunti pero overall nice item for backup po sa mahihina na signal,1,0,0,0,okay but not as expected,,,,,
525,thank you po maganda po ang tela comfy po masyado,1,0,0,0,Thank you, ganda and comfy,,,,
526,thank you so much havent tried it yet pero sana okay siya gamitin lalo na sa mga customers will surely order again if ever maganda gamitin,0,0,0,0,,,,,,
527,022323 wahhhhhh one of the best that ive purchased here in shopee sa school pa lang binuksan ko na hahaha thank you so much seller will surely order again god bless,0,0,0,1,,,,,,
528,thankyou po mabilis sya dumating at kumpleto iba itsura nya sa personal at pang matabang paa pala sya pero ok na ok naman po maganda din sya salamat seller,1,1,0,1,,,,,,
529,super comfortable sa paa sobrang ganda kahit na plasticrubber lang sya sulit na sya sa price nya thankyou seller will order again,1,0,1,0,,,,,,
530,ambilis dumating ang ganda ng mga items except sa tshirt na sobrang nipishindi pwede ipang alis pero yung mga jogger pants ok naman pngatkong order na sa shop,1,1,0,0,,,,,,
531,complete my order good packaging in very afordable ty seller,0,0,1,1,,,,,,
532,100010 sobrang ganda talaga i really recommend this product sa mga hindi pa bumili subukan nyo sobrang ganda nya at totoo talaga na may photochromic at antiradiation pa sya anyways so thankful ako seller sure will buy again,1,0,0,1,,,,,,
533,sobrang ganda ng packaging and ng item fit na fit pa saken so excited to use this thank you seller surely i will buy again,1,0,0,1,,,,,,
534,omg sobrang bango nyaaaa super worth it dahil dito ako bumili bili na kayo,1,0,0,0,,,,,,
535,matibay ang ganda niya super legit original mabilis din ang shipment at delivery thankyou seller at kuya rider,1,1,0,1,,,,,,
536,malambot sya sobrang mura for its price na sobrang ganda 2nd time to purchase ginagamit ko for walking jogging,1,0,1,0,,,,,,
537,kakadating lang hindi ko pa nttry s baby ko slamat,0,0,0,0,,,,,,
538,maganda at nagustuhan ni mrs gandang ganda at yun ganadotyak mabibinyagan uhhmmnyway tnx sa seller at rider and lazada,0,0,0,0,,,,,,
539,ang gandaworth it hindi ko na napicturanpero mukhang xa matibay,1,0,1,0,,,,,,
540,maganda sya solid ung kulay nya di ako nagsising binili ko sya ganda nya sa pader bili narin kayo da best to hehehehe iloveyou,1,0,0,0,,,,,,
541,long lasting thank you seller sa updated super bango niya at bet na bet ko yung scent super bilis lang din na ship out ni seller parang 3 days lang na sa akin na,1,1,0,1,,,,,,
542,thank you seller ang ganda po saktong sakto sa akin,1,0,0,1,,,,,,
543,wow ang ganda po  hnd aq mka paniwala n ganun lng ang price nya first time q po nka order ng ganito ka mura akalain mo 7 pesos at 17 pesos ganern  legit po maraming slmat seller  ang laki po ng na save q,0,0,1,1,,,,,,
544,got the ring light  well packaged naman siya nung dumating the led right was bright and the tripod was durable thank you po for the smooth transaction,1,1,0,1,,,,,,
545,super sulit 39 pesos super ganda ng tela and super fit sa kin saktong sakto sa katawan ko na medj chubby pa budol na kayo guys order ako uli next time ibang color naman huhu,1,0,1,0,,,,,,
546,ito na po order ko pero dko pa po na trysalamat shopee,0,0,0,0,,,,,,
547,dumating na po ang ganda maraming salamat po seller,0,0,0,1,,,,,,
548,okay nman goods nman ang quality ma try nga rin ang ibang kulay tapos makapal rin ang talapakan nice buy to,1,0,0,0,,,,,,
549,i love it maganda sya tas pag tinap mo sa screen na sesense sya ng maayos at di nag puputol pag nagsswipe ka so sa mga duda paren wag na po eto na yung signbilhin mo na hahahahaha,1,0,0,0,,,,,,
550,please check item before shipment please check the item before shipment item left earphone unable to soundhshshshdhjdndjjdndndndnxnxnxnxnmxmxmxmmxmxmxmxmmxmxmxmxmdmmdmxmd i will not order in this shop di maayos ang item nsnnnzsaaaakkkzmdbsbssooosissisiikkkkkkkkkakakwkwkskswppwsksjjsjs jwjwiwiwiwiwisisks photonseaguiled,1,0,0,1,,,,,,
551,maayos yung product diko na napicturan kasi ginagamit na siya ng kuya ko,1,0,0,0,,,,,,
552,ganda ng qualitythank you very much po,1,0,0,1,,,,,,
553,ok sensya na late ko naorder receive  walang damage maayos ang pagkaka pack gamit na sya ng pamangkin ko sa school nya,1,1,0,0,,,,,,
554,thank you so much seller sobrang bilisgood quality and ang ganda tlga super satisfied aqorder aq ulit sana my big discountthank you thank you seller were very very satisfied,1,1,0,1,,,,,,
555,ang gaganda po okay na okay ang quality salamat sa pag send ng tamang items i love it  thank you so much and god bless,1,0,0,1,,,,,,
556,gumagana naman at may auto automatic off xa after 68hours ewan ko lang kung kasama sa features nya un di ko kasi binasa ung box ok kung papatakan nga essential oil para quality lambing an nyo,1,0,0,0,,,,,,
557,black maganda sana pla small size lang kinuha ko but still maganda pden  thank you,1,0,0,0,,,,,,
558,thanks seller ok naman yun item sa murang halaga hindi kopa na try pero sana makahigop sya,1,0,1,0,,,,,,
559,pocket zippers work fine the price is just right lang for its quality mejo di ko lang type ung sa may tali na part di tulad sa mga nakita ko sa review anw thank u seller for this i might buy again next time hehehp,1,0,1,0,,,,,,
560,order received 10 stars for this super nagustuhan ko po especially the square pants mas maganda pa quality nito kesa sa nabili ko sa mall godbless you and to your shop seller,1,0,0,1,,,,,,
561,10110 maganda super ganda wala na akong masabi order again next time para pang gift naman sa mga prend kong di nag mmake up,1,0,0,0,,,,,,
562,super kapal maganda yubg slippers pwedeng pang labas,1,0,0,0,,,,,,
563,103 all good natry q na rin fast charger tlga xa  natuwa c hubby q kya maganda rate q thank u seller sana laging ganyan uorder ulit aq para sa tatay q ganda nya tlga di xa pang 50,1,0,0,1,,,,,,
564,kompleto yung orders ko tapos maganda naman yung quality ng mga items sulit sa presyo thank you seller,1,0,1,1,,,,,,
565,thank you seller and kuyang nag deliver,0,0,0,1,,,,,,
566,thank youuuuu soooo muchhhh greatttt qualityyyyy forrrr aaaa cheappppppp priceeeeee willllll buyyyyyyyy againnnnnn forrrrr moreeeeeee,1,0,1,0,,,,,,
567,ang ganda nagkamali lang kami ng size na order pero ok lang maganda naman ang product gray talaga order namin pero walang available kaya nag usap nalang kami ni seller pinalitan namin ng kulay at nag request na din kami sa ibang item mabait ang seller,1,0,0,1,,,,,,
568,legit guys so happy nag ordered ako sa store na tosalamat ng marami sellerkeep a good items po lagisalamat din po pla at ang bilis ng del,0,1,0,1,,,,,,
569,ang ganda niyaaaa sobrang worth it ang paghintay tapos maganda ring pen kapag digital artist ka kahit beginner ka palang,1,0,1,0,,,,,,
570,1010 super cute unexpected din po may mga stickers at kung ano ano pang ka cute an buy ako ulit para naman sa dalawa kong babies hahah ito samen to nang panganay ko tig isa kame thank you seller thank you shopee sobrang bilis din nakarating sakin ung order ko,0,1,0,1,,,,,,
571,nice quality salamat po sulit nmn yung binayad ko thank you shopee maganda din yung packeging walang damage sobrang bilis din iship thank you seller the best to,1,1,1,1,,,,,,
572,good quality maganda yung item and mabilis maship at dumating responsive din si seller recommended tong shop nato,1,1,0,1,,,,,,
573,nice maganda very affordable,1,0,1,0,,,,,,
574,mga sis sakto sakin yung orders ko diba kasi sa avon ako nagoorder pero natamad akong lumabas ng bahay kaya ayon triny kong mag order same size sa kinukuha ko sa avon okay naman siya hindi masakit sa hinaharap malambot siya,1,0,0,0,,,,,,
575,waaah ang ganda ng color at ang lambot po,1,0,0,0,,,,,,
576,second time to order ganda talaga ng item,1,0,0,0,,,,,,
577,ganda thanks seller ok ung payong and maganda quality pati kulay ang ganda order ulit ako sa sunod salamat po,1,0,0,1,,,,,,
578,ang ganda nya at gumagana ng maayos thank seller good product i recommend this shop,1,0,0,1,,,,,,
579,maganda nabili ko siya nung sale super worth it yung product na to strong talaga yung suction funtion highly recommended kudos seller,1,0,1,0,,,,,,
580,maganda malambot s paa and will order again,1,0,0,0,,,,,,
581,very nice sakto lang ung kapal nya sa price nya inorder ko ng sunday dumating ng monday thanks seller,1,1,1,1,,,,,,
582,maganda yung suction so far so good dami agad nakuhang dust ang bilis din dumating excellent quality well packaged item shipped immediatley will order again very accommodating seller kapag may pera ako ulit bili ulit ako hehehe mejo pricey lang kasi pero sulit na sulit,1,1,1,1,,,,,,
583,durable received my order in good condition well packed maganda at mukhang matibay ang payong salamat sa mabait na sellerwill order again soon iba namang color god bless po sa shop niyo,1,1,0,1,,,,,,
584,ok nmn yung fan hehe tas medyo matagal lang dumating kase pre order pa pala mga 2weeks din pero ok nmn yung item may level din ng lakas ung fan,1,1,0,0,,,,,,
585,100 ganda kala ko ma scam ako natatakot ako nung una pag bukas ko wow super legit talaga sya,1,0,0,0,,,,,,
586,10 i like this scent super duper bango niya long lasting talaga kahit mapagpawisan kana ambango padin kahit kinabukasan nasa damit padin,1,0,0,0,,,,,,
587,thank you sellermaganda po ung itemnagustuhan ko potill next time,1,0,0,1,,,,,,
588,75 ok naman yung kulay at quality niya kaso maliit talaga yung size,1,0,0,0,,,,,,
589,thank you so much pooooooiiiiiiiiiiioooooo nagustuhan poooooiii nv gagamit salamat po legit and working poooo more power pa sellers more costumers paaaaa,0,0,0,1,,,,,,
590,order received within 3days ang bilis ng delivery satisfied buyer here ang ganda ng quality po talaga god bless to your store maamsir,1,1,0,0,,,,,,
591,less than a hundred jogging pants no brands but fabric is good makapal pero malambot perfect for cold season thanks seller,1,0,1,1,,,,,,
592,good quality well packaged item shipped quickly sana lng tumagal yun color naman pinadala ok na rin thanks seller and thanks lazada pati kay kuya na nagdeliver congrats di ka naligaw sa lugar namin,1,1,0,1,,,,,,
593,thanku so much po i recieved complete items ganda ng quality na ship out din po agad ung mga items til our next transacti0n,1,1,0,0,,,,,,
594,good quality comfy sya soutin ang ganda as in hindi kayo manghihinayang sa pera nyosorry hindi n npicturan nasuot na kasithank you,1,0,0,0,,,,,,
595,this store deserve 5starganda ng product nila and the qualityhindi kayu mag sisisi,1,0,0,0,,,,,,
596,soo good thanks po shopee at sa seller order uli ako for sure kasi parang kulang yung naorder ko,0,0,0,1,,,,,,
597,super gnda nya sa labimatte sya talagaorder ulit aq next timemga 5 days sya bago dumating worth it namankaya pag kakaunti na order ulit akothamk you,1,1,1,0,,,,,,
598,omgg ang ganda ganda po hehe then kasyang kasya yung shoes i really really highly recommended this shop po this is my second time na bumili ako sainyoo thankyouu,1,0,0,1,,,,,,
599,maganda okay lang po ang quality swak sa price niyathis is my 2nd order,1,0,1,0,,,,,,
600,2nd time to order maayos yung una ngayon po mali yung color na binigay same tuloy nung dati kong order fast delivery kaso nga lang mali kulaygreen purle dapat naging blue purpleanyway thankyou seller and shopee,1,1,0,0,,,,,,
601,very good nabili ko sya ng 1 lng s tiangge 250 sya wla p discount mabilis dn ndeliver thank u seller,0,1,1,1,,,,,,
602,super bango neto legit ang sarap ng amoy,1,0,0,0,,,,,,
603,katulad ng review ko sa panty magkasabay sila dumating kaya super tagal ng inintay ko para mapasakamay ko ang items ok naman ang pagka packed but yun product itself mukang nakaka happy naman kasi kumpara sa iba parang breathable nga ang freling nito kapag suot mohindi mainit pero my pagka,1,1,0,0,,,,,,
604,mura na to compare sa ibang products makapal naman sya kaya keri na hindi ko lang alam kung kakalat sya pag nilabhan thanks,1,0,1,0,,,,,,
605,the product u cannot put sim card so far ok nman ung functions nya gumagana nmn lahat,1,0,0,0,,,,,,
606,thank you so much seller okay naman ang quality nya super bet ni bagets heheh will order again soon mabilis din dumating,1,1,0,1,,,,,,
607,received ko na order ko the item is good and well packed pinaship din agad yung item kaya nareceived ko agad thank you so much seller,1,1,0,1,,,,,,
608,annnnnggggggggggggg ppppaaaaaaaaannnnnnnnggggggeeeeetttttt nnnooooonnngggg paaaggggkkkkaaaakkkkaaaa ppprrriiiinnnntttt,1,0,0,0,,,,,,
609,got my order po thank you thank you seller for this very nice shoes what you see is what you get legit shopseller is mabait  thank you din po sa pag send ng picture bago e ship godbless your shop sa uulitin po,1,0,0,1,,,,,,
610,very nice delivery guy thank you seller for the product it looks nice sana d agad lalamig ang not coffee o mawalan ng lamig kapag malamig na inumin ang nilagay thanks shopee,1,1,0,0,,,,,,
611,quality of the product is superb thanks seller ndi mu q binigosuper happy kme ng frend q sabay kme ng order pra sa mga baby nmin salamat din ky kuyang rider,1,0,0,1,,,,,,
612,mas okay pala king meron small na size pero all goods thankyou,1,0,0,0,,,,,,
613,good mabilis sya dumating lahat ng order ko tama ang cute sulit ang bayad salamat seller at kay kua rider natin sa uulitn na pag order,1,1,1,1,,,,,,
614,thankyou seller super duper nice niya nagustuhan ko talaga tuwang tuwa ako hehe order ulit ako soon,0,0,0,1,,,,,,
615,okay naman yung products  kaya lang akala ko may free spatula na sya wala palapero very sealed naman po syathankyou seller,1,0,0,1,,,,,,
616,thanks seller and shoppehave a nice dayngayon ko lang po na upload,0,0,0,1,,,,,,
617,yes na yes mganda nmn at super nsatisfied sa pagkadlivered skin safe nmn dhil ibinalot nmn ng bonggang bongga medu kinabahan nga aqtkot aq mag order ng ganito sa mga online selling eh dhil bka nga damaged ang mrecb ko mauul8 pa cguro dhil d2,1,1,0,0,,,,,,
618,thank you seller ang gandathank you shoppee,0,0,0,1,,,,,,
619,super ganda tama yung color and size,1,0,0,0,,,,,,
620,good maganda yong mga item sakto sa dalaga ko yong slipper tapos yong wipes mabango yong mga item tama lahat walang kulang size color pag may promo order ulit slamat kay seller,1,0,0,1,,,,,,
621,nice thumbs up kay seller ok lahat ng umbrella lahat working and no damages super nice umabot pa delivery before christmas perfect pang gift sa mga kapatid at friends ko must order again in this shop,1,1,0,1,,,,,,
622,maganda gamitin pwede xang pang regalo malakas din ang hangin nia thank you seller sa mabilis na pag assist sa order ko at kay kuya rider sa pag deliver ng item thank you,1,1,0,1,,,,,,
623,ganda ng tela hnd nakakahiya ibenta sa mga customer nagsend dn picture c seller bago nya ship very accommodating c seller mabilis mag reply complete ung order ko nasunod dn ung color na pinili ko good job seller mabait dn c kuya driver na nagdeliver,1,1,0,1,,,,,,
624,thank you seller  btw dissapoint lang po kase ang nakalagay sa pang 3rd pic may gift  nung dumating naman sken wala naman pong gift pero oks lang  merry xmass  happy new year po,0,0,0,1,,,,,,
625,ganda nya kla ko mahirapan ako ikabit madali lng pla basta dahan at ingat lng sa pangdikit ang ending mukhang true na wood thank u order ako ulit,1,0,0,0,,,,,,
626,1010 cute first time ko magganito but it feels okay naman takes some getting used to but over all ganda niya love it,1,0,0,0,,,,,,
627,maganda cya thank you,1,0,0,0,,,,,,
628,ang gandaaaa gravehhhh oorder po ulit ako thankyouu seller at sa mabait at poging rider,0,0,0,1,,,,,,
629,salamat shoppemabilis dumating order kolaging ito ang inorder kong baby wipes sa baby ko dahil cheapest price sya pero maganda naman same pa rin naman sa mga mahal na baby wipes,1,1,1,0,,,,,,
630,okay na okay po yung na received ko thankyou seller nagustuhan ko po ito keep it up po more power and godbless sa business niyo po,0,0,0,1,,,,,,
631,pg 3rd time kn etook naman lahat at sana tumagalthank you selller at sa rider,0,0,0,1,,,,,,
632,i tried it first before rating intense at first i thought there wasnt much but when i checked the filter grabe ang galing tho the vacuum is a little noisy but it is effective,1,0,0,0,,,,,,
633,ok ung item goods,1,0,0,0,,,,,,
634,okay po ung air purifier na to so far so good pokaso may konting crack pohope sa susunod po masecure po ng maayos yong packagingpero thank pa rinsana po tumagal etothanks po seller,1,0,0,1,,,,,,
635,cellphone holder tsaka airpods pero hindi gumagana yung sa may left part,1,0,0,0,,,,,,
